close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1630191,Isaiah Stewart,1610612765,DET,F-C,22.0,50,50,0.471,2.9,6.92,0.419,0.365,0.054
1630595,Cade Cunningham,1610612765,DET,G,21.0,12,12,0.435,1.75,6.75,0.259,0.372,-0.113
202711,Bojan Bogdanović,1610612765,DET,F,34.0,59,59,0.464,1.98,5.19,0.382,0.372,0.011
1631093,Jaden Ivey,1610612765,DET,G,21.0,74,74,0.436,1.85,5.08,0.364,0.369,-0.004
1628963,Marvin Bagley III,1610612765,DET,F,24.0,42,40,0.436,2.0,4.93,0.406,0.369,0.037
1631105,Jalen Duren,1610612765,DET,C,19.0,67,67,0.384,1.88,4.9,0.384,0.369,0.016
1630165,Killian Hayes,1610612765,DET,G,21.0,76,76,0.405,1.84,4.66,0.395,0.37,0.025
1630587,Isaiah Livers,1610612765,DET,F,24.0,52,48,0.384,1.27,3.58,0.355,0.371,-0.016
1630164,James Wiseman,1610612765,DET,C,22.0,44,40,0.332,1.34,3.32,0.404,0.375,0.029
202709,Cory Joseph,1610612765,DET,G,31.0,61,59,0.421,1.13,3.31,0.342,0.366,-0.024
202692,Alec Burks,1610612765,DET,G,31.0,51,49,0.426,1.16,3.16,0.366,0.37,-0.004
1630647,Eugene Omoruyi,1610612765,DET,F,26.0,39,35,0.498,1.08,2.97,0.362,0.352,0.01
1628977,Hamidou Diallo,1610612765,DET,G,24.0,56,52,0.445,0.98,2.89,0.34,0.372,-0.032
203585,Rodney McGruder,1610612765,DET,G,31.0,30,25,0.439,0.83,2.63,0.316,0.368,-0.051
1631205,Buddy Boeheim,1610612765,DET,F,23.0,9,8,0.525,0.44,2.33,0.19,0.37,-0.18
1630181,R.J. Hampton,1610612765,DET,G,22.0,43,38,0.361,0.74,2.3,0.323,0.372,-0.049
1631197,Jared Rhoden,1610612765,DET,G,23.0,11,10,0.446,0.64,2.27,0.28,0.359,-0.079
1630649,Stanley Umude,1610612765,DET,G,24.0,1,1,1.0,0.0,1.0,0.0,0.4,-0.4
1630296,Braxton Key,1610612765,DET,F,26.0,2,1,0.333,0.5,0.5,1.0,0.385,0.615
