close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203994,Jusuf Nurkić,1610612757,POR,C,28.0,52,52,1.0,8.25,16.21,0.509,0.51,-0.001
1629014,Anfernee Simons,1610612757,POR,G,24.0,62,62,1.0,6.87,14.02,0.49,0.472,0.018
1629234,Drew Eubanks,1610612757,POR,F-C,26.0,78,78,1.0,6.09,12.27,0.496,0.494,0.002
1630219,Skylar Mays,1610612757,POR,G,25.0,6,6,1.0,6.33,11.5,0.551,0.481,0.07
203924,Jerami Grant,1610612757,POR,F,29.0,63,63,1.0,5.27,11.3,0.466,0.48,-0.014
203081,Damian Lillard,1610612757,POR,G,32.0,58,58,1.0,5.66,11.1,0.509,0.473,0.037
1631303,Justin Minaya,1610612757,POR,F,24.0,4,4,1.0,5.5,11.0,0.5,0.463,0.037
1629629,Cam Reddish,1610612757,POR,F-G,23.0,40,40,1.0,4.9,9.98,0.491,0.469,0.022
1630570,Trendon Watford,1610612757,POR,F,22.0,60,60,1.0,4.9,9.67,0.507,0.479,0.028
1631466,Nate Williams,1610612757,POR,G,24.0,5,5,1.0,5.2,9.0,0.578,0.489,0.089
1626159,Justise Winslow,1610612757,POR,F-G,27.0,29,29,1.0,3.97,8.69,0.456,0.477,-0.021
1631101,Shaedon Sharpe,1610612757,POR,G,20.0,80,80,1.0,4.29,8.5,0.504,0.468,0.037
1629642,Nassir Little,1610612757,POR,F-G,23.0,54,54,1.0,3.44,6.96,0.495,0.47,0.025
1629680,Matisse Thybulle,1610612757,POR,G-F,26.0,67,67,1.0,2.91,6.24,0.467,0.467,-0.001
1631219,John Butler Jr.,1610612757,POR,F,20.0,18,18,1.0,2.61,5.83,0.448,0.467,-0.019
1628995,Kevin Knox II,1610612757,POR,F,23.0,59,59,1.0,2.56,5.58,0.459,0.464,-0.005
1631133,Jabari Walker,1610612757,POR,F,20.0,51,51,1.0,2.53,5.22,0.485,0.478,0.007
1628435,Chance Comanche,1610612757,POR,C,27.0,1,1,1.0,3.0,5.0,0.6,0.424,0.176
1630553,Keon Johnson,1610612757,POR,G,21.0,32,32,1.0,2.47,4.78,0.516,0.457,0.059
1627853,Ryan Arcidiacono,1610612757,POR,G,29.0,14,14,1.0,1.86,4.36,0.426,0.469,-0.042
1630535,Greg Brown III,1610612757,POR,F,21.0,10,10,1.0,0.6,2.2,0.273,0.466,-0.193
