close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1626164,Devin Booker,1610612756,PHX,G,26.0,11,11,0.46,4.09,8.45,0.484,0.618,-0.134
1629028,Deandre Ayton,1610612756,PHX,C,24.0,10,10,0.441,4.5,7.8,0.577,0.662,-0.085
201142,Kevin Durant,1610612756,PHX,F,34.0,11,11,0.437,4.0,6.64,0.603,0.658,-0.056
1629111,Jock Landale,1610612756,PHX,C,27.0,6,6,0.439,1.67,4.17,0.4,0.672,-0.272
1628470,Torrey Craig,1610612756,PHX,F,32.0,10,9,0.453,2.0,3.4,0.588,0.627,-0.038
101108,Chris Paul,1610612756,PHX,G,38.0,7,7,0.315,1.86,3.29,0.565,0.615,-0.05
1629013,Landry Shamet,1610612756,PHX,G,26.0,10,8,0.366,1.6,2.6,0.615,0.622,-0.006
1629006,Josh Okogie,1610612756,PHX,G,24.0,10,9,0.306,1.5,2.2,0.682,0.626,0.056
1627814,Damion Lee,1610612756,PHX,G-F,30.0,7,7,0.536,1.43,2.14,0.667,0.628,0.038
202687,Bismack Biyombo,1610612756,PHX,C,30.0,8,8,0.447,0.88,2.13,0.412,0.666,-0.254
1626166,Cameron Payne,1610612756,PHX,G,28.0,7,5,0.298,1.57,2.0,0.786,0.647,0.139
203933,T.J. Warren,1610612756,PHX,F,29.0,6,4,0.348,0.67,1.33,0.5,0.68,-0.18
203082,Terrence Ross,1610612756,PHX,G-F,32.0,6,3,0.231,0.83,1.0,0.833,0.654,0.179
1630688,Ish Wainright,1610612756,PHX,F,28.0,4,2,0.444,0.75,1.0,0.75,0.654,0.097
