close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203991,Clint Capela,1610612745,HOU,C,24.0,17,17,0.729,5.18,11.53,0.449,0.533,-0.084
201935,James Harden,1610612745,HOU,G,28.0,17,17,0.712,5.18,10.47,0.494,0.535,-0.041
101108,Chris Paul,1610612745,HOU,G,33.0,15,15,0.679,4.73,8.33,0.568,0.53,0.038
200782,P.J. Tucker,1610612745,HOU,F,33.0,17,17,0.658,3.71,7.59,0.488,0.536,-0.047
201569,Eric Gordon,1610612745,HOU,G,29.0,17,17,0.649,2.88,6.41,0.45,0.529,-0.08
2772,Trevor Ariza,1610612745,HOU,F-G,33.0,17,17,0.667,3.41,5.53,0.617,0.539,0.078
101123,Gerald Green,1610612745,HOU,G-F,32.0,17,16,0.651,2.06,4.18,0.493,0.514,-0.021
2403,Nene,1610612745,HOU,C-F,35.0,11,10,0.717,1.73,3.91,0.442,0.506,-0.064
201601,Luc Mbah a Moute,1610612745,HOU,F,31.0,9,9,0.633,1.67,3.44,0.484,0.515,-0.031
201583,Ryan Anderson,1610612745,HOU,F,30.0,11,11,0.794,1.45,2.45,0.593,0.513,0.08
2207,Joe Johnson,1610612745,HOU,G-F,37.0,6,5,0.727,1.17,1.33,0.875,0.541,0.334
1627778,Chinanu Onuaku,1610612745,HOU,C,21.0,1,1,0.5,0.0,1.0,0.0,0.473,-0.473
1628935,Aaron Jackson,1610612745,HOU,G,32.0,4,4,0.667,0.25,1.0,0.25,0.516,-0.266
204028,Tarik Black,1610612745,HOU,F-C,26.0,4,2,0.4,0.5,0.5,1.0,0.485,0.515
