close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G-F,21.0,7,7,0.519,2.71,9.57,0.284,0.346,-0.063
1629652,Luguentz Dort,1610612760,OKC,G,21.0,6,6,0.583,3.33,9.33,0.357,0.352,0.005
1629647,Darius Bazley,1610612760,OKC,F-G,20.0,7,7,0.554,2.14,6.57,0.326,0.351,-0.025
203500,Steven Adams,1610612760,OKC,C,26.0,7,7,0.581,2.14,6.14,0.349,0.355,-0.007
203471,Dennis Schröder,1610612760,OKC,G,26.0,7,7,0.44,1.57,5.71,0.275,0.347,-0.072
201568,Danilo Gallinari,1610612760,OKC,F,31.0,7,7,0.42,2.0,4.86,0.412,0.35,0.062
101108,Chris Paul,1610612760,OKC,G,35.0,7,7,0.485,2.0,4.71,0.424,0.353,0.071
1628390,Terrance Ferguson,1610612760,OKC,G,22.0,4,4,0.579,0.5,2.75,0.182,0.352,-0.17
203457,Nerlens Noel,1610612760,OKC,C-F,26.0,7,7,0.439,1.14,2.57,0.444,0.355,0.089
203488,Mike Muscala,1610612760,OKC,F-C,28.0,2,2,0.357,1.0,2.5,0.4,0.367,0.033
203460,Andre Roberson,1610612760,OKC,G-F,28.0,1,1,0.667,0.0,2.0,0.0,0.355,-0.355
1628977,Hamidou Diallo,1610612760,OKC,G,21.0,3,3,0.5,1.33,1.67,0.8,0.337,0.463
1627846,Abdel Nader,1610612760,OKC,F,26.0,2,1,0.333,1.0,1.5,0.667,0.333,0.333
