close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
2544,LeBron James,1610612739,CLE,F-G,33.0,22,22,0.507,2.14,6.18,0.346,0.389,-0.043
201567,Kevin Love,1610612739,CLE,C-F,29.0,21,21,0.416,2.24,5.76,0.388,0.405,-0.016
201588,George Hill,1610612739,CLE,G,32.0,19,19,0.458,2.0,4.84,0.413,0.395,0.018
2747,JR Smith,1610612739,CLE,G-F,32.0,22,21,0.451,1.32,4.59,0.287,0.4,-0.113
201145,Jeff Green,1610612739,CLE,F,31.0,22,22,0.448,1.45,4.09,0.356,0.389,-0.034
2594,Kyle Korver,1610612739,CLE,G,37.0,22,22,0.437,1.5,3.95,0.379,0.389,-0.009
202684,Tristan Thompson,1610612739,CLE,C-F,27.0,19,19,0.43,1.53,3.74,0.408,0.387,0.022
1626204,Larry Nance Jr.,1610612739,CLE,F,25.0,20,18,0.458,1.4,3.5,0.4,0.387,0.013
203903,Jordan Clarkson,1610612739,CLE,G,26.0,18,15,0.449,0.61,1.94,0.314,0.378,-0.063
203918,Rodney Hood,1610612739,CLE,G,25.0,14,11,0.429,0.71,1.93,0.37,0.385,-0.014
1627790,Ante Zizic,1610612739,CLE,F-C,21.0,5,3,0.5,0.2,1.4,0.143,0.377,-0.234
1626224,Cedi Osman,1610612739,CLE,F-G,23.0,7,5,0.444,0.29,1.14,0.25,0.33,-0.08
101181,Jose Calderon,1610612739,CLE,G,36.0,10,4,0.229,0.2,0.8,0.25,0.375,-0.125
