close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203471,Dennis Schröder,1610612747,LAL,G,27.0,6,6,1.0,6.33,14.17,0.447,0.5,-0.053
203083,Andre Drummond,1610612747,LAL,C,27.0,5,5,1.0,4.8,11.0,0.436,0.507,-0.071
203484,Kentavious Caldwell-Pope,1610612747,LAL,G,28.0,5,5,1.0,5.4,10.8,0.5,0.494,0.006
203076,Anthony Davis,1610612747,LAL,F-C,28.0,5,5,1.0,4.6,9.8,0.469,0.496,-0.026
2544,LeBron James,1610612747,LAL,F,36.0,6,6,1.0,4.17,9.67,0.431,0.501,-0.07
201188,Marc Gasol,1610612747,LAL,C,36.0,5,5,1.0,4.8,9.6,0.5,0.491,0.009
1627936,Alex Caruso,1610612747,LAL,G,27.0,6,6,1.0,4.17,8.67,0.481,0.481,-0.001
1628398,Kyle Kuzma,1610612747,LAL,F,25.0,6,6,1.0,2.5,6.5,0.385,0.481,-0.096
202083,Wesley Matthews,1610612747,LAL,G,34.0,6,6,1.0,3.17,6.33,0.5,0.477,0.023
1626149,Montrezl Harrell,1610612747,LAL,F-C,27.0,4,4,1.0,3.0,6.25,0.48,0.456,0.024
1628035,Alfonzo McKinnie,1610612747,LAL,F,28.0,1,1,1.0,2.0,5.0,0.4,0.439,-0.039
203463,Ben McLemore,1610612747,LAL,G,28.0,2,2,1.0,2.0,5.0,0.4,0.464,-0.064
202693,Markieff Morris,1610612747,LAL,F,31.0,4,4,1.0,1.75,4.75,0.368,0.481,-0.113
1629659,Talen Horton-Tucker,1610612747,LAL,G,20.0,4,4,1.0,1.75,3.5,0.5,0.474,0.026
201162,Jared Dudley,1610612747,LAL,F,35.0,1,1,1.0,0.0,3.0,0.0,0.435,-0.435
