close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
2585,Zaza Pachulia,1610612742,DAL,C,32.0,5,5,0.639,5.2,7.8,0.667,0.619,0.048
1717,Dirk Nowitzki,1610612742,DAL,F,38.0,5,5,0.48,3.2,4.8,0.667,0.61,0.057
1626257,Salah Mejri,1610612742,DAL,C,30.0,4,4,0.72,2.75,4.5,0.611,0.609,0.003
101109,Raymond Felton,1610612742,DAL,G,32.0,5,5,0.188,0.6,2.4,0.25,0.619,-0.369
201580,JaVale McGee,1610612742,DAL,C,28.0,1,1,0.5,0.0,2.0,0.0,0.496,-0.496
2734,Devin Harris,1610612742,DAL,G,33.0,5,4,0.216,1.6,1.6,1.0,0.632,0.368
101135,David Lee,1610612742,DAL,F-C,33.0,2,2,0.231,1.5,1.5,1.0,0.6,0.4
200826,J.J. Barea,1610612742,DAL,G,32.0,4,3,0.207,1.5,1.5,1.0,0.615,0.385
203939,Dwight Powell,1610612742,DAL,F-C,24.0,4,2,0.238,0.75,1.25,0.6,0.595,0.005
101114,Deron Williams,1610612742,DAL,G,32.0,2,2,0.111,0.5,1.0,0.5,0.577,-0.077
202083,Wesley Matthews,1610612742,DAL,G-F,29.0,5,4,0.071,0.6,1.0,0.6,0.659,-0.059
1626147,Justin Anderson,1610612742,DAL,G-F,22.0,5,3,0.158,0.0,0.6,0.0,0.616,-0.616
