player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
201571,D.J. Augustin,D.J.,1610612743,DEN,28.0,13,6,7,0.462,3.6,0.6,1.1,0.571,0.5,0.8,0.6,0.2,0.2,1.0,0.0,0.2,0.2,0.4,0.2,0.2,0.0,0.1,0.5,0.3,1.9,1.1,3.0,0,0,3.2,250,235,234,246,92,77,106,69,7,31,24,184,230,1,270,311,347,58,126,49,200,113,110,149,66,92,104,190,13,79
201568,Danilo Gallinari,Danilo,1610612743,DEN,27.0,33,18,15,0.545,3.8,0.5,1.3,0.341,0.1,0.5,0.125,0.6,0.7,0.833,0.1,0.4,0.4,0.1,0.2,0.1,0.0,0.0,0.2,0.7,1.6,0.7,2.3,1,0,2.3,81,80,114,152,73,124,82,253,158,94,197,64,76,122,225,167,196,197,129,178,200,189,319,41,100,117,162,125,13,145
201589,Darrell Arthur,Darrell,1610612743,DEN,28.0,26,12,14,0.462,2.7,0.3,0.8,0.35,0.0,0.2,0.0,0.0,0.0,1.0,0.2,0.3,0.5,0.1,0.1,0.1,0.2,0.1,0.4,0.0,0.6,-1.0,2.0,2,0,1.7,144,144,125,246,222,205,172,245,209,205,209,294,308,1,130,214,185,244,211,80,53,113,130,321,267,324,204,103,13,230
1626144,Emmanuel Mudiay,Emmanuel,1610612743,DEN,20.0,36,20,16,0.556,3.3,0.5,1.5,0.352,0.1,0.3,0.444,0.6,0.8,0.75,0.1,0.4,0.5,0.3,0.3,0.1,0.1,0.3,0.4,0.5,1.8,0.4,3.3,4,0,3.2,59,45,97,142,135,85,63,241,112,174,56,72,67,171,166,143,151,64,45,120,59,16,154,63,84,154,87,80,13,84
203914,Gary Harris,Gary,1610612743,DEN,21.0,44,20,24,0.455,3.5,0.2,0.8,0.303,0.0,0.4,0.056,0.2,0.2,1.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.1,0.7,-1.0,1.2,0,0,1.1,12,45,13,252,112,233,174,283,208,115,208,197,249,1,244,336,345,271,189,109,194,158,139,259,237,327,298,190,13,290
203960,JaKarr Sampson,JaKarr,1610612743,DEN,23.0,17,4,13,0.235,1.3,0.1,0.3,0.4,0.0,0.0,0.0,0.2,0.2,0.75,0.2,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.3,0.1,0.4,-2.1,0.8,0,0,0.8,216,270,140,394,355,303,338,186,209,275,209,221,227,171,110,260,201,287,239,237,200,206,231,278,299,398,341,190,13,338
2749,Jameer Nelson,Jameer,1610612743,DEN,34.0,19,8,11,0.421,3.0,0.3,1.1,0.286,0.0,0.4,0.0,0.1,0.1,1.0,0.2,0.3,0.5,0.7,0.2,0.0,0.0,0.1,0.4,0.1,0.7,-1.3,2.2,0,0,1.9,203,195,174,278,175,182,100,290,209,132,209,270,292,1,125,207,182,17,73,237,200,84,131,317,227,360,172,190,13,191
203530,Joffrey Lauvergne,Joffrey,1610612743,DEN,24.0,10,3,7,0.3,2.2,0.1,0.4,0.25,0.0,0.0,0.0,0.1,0.2,0.5,0.3,0.5,0.8,0.1,0.2,0.0,0.0,0.1,0.2,0.2,0.3,-0.8,1.2,2,0,1.2,277,293,234,363,274,307,295,298,209,275,209,272,250,261,55,99,73,216,76,237,200,91,299,206,327,310,291,103,13,285
203994,Jusuf Nurkić,Jusuf,1610612743,DEN,21.0,5,3,2,0.6,2.5,0.4,1.4,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.8,-0.8,1.6,4,0,1.6,329,293,329,103,237,145,79,290,209,275,209,299,312,299,98,73,73,287,76,237,200,7,145,326,214,310,254,80,13,234
202702,Kenneth Faried,Kenneth,1610612743,DEN,26.0,30,11,19,0.367,3.9,0.7,1.2,0.571,0.0,0.0,0.0,0.5,1.0,0.483,0.6,1.2,1.8,0.1,0.2,0.1,0.1,0.3,0.5,0.8,1.8,-0.8,4.4,14,0,4.0,107,157,43,316,56,63,94,69,209,269,209,100,49,289,6,7,5,252,76,160,85,15,57,32,78,306,40,21,13,43
203123,Kostas Papanikolaou,Kostas,1610612743,DEN,25.0,1,0,1,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0,0,0.0,404,408,363,408,239,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,432,400,190,13,400
2034,Mike Miller,Mike,1610612743,DEN,36.0,10,5,5,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0,0,0.1,277,252,264,188,413,342,379,342,209,275,209,299,312,299,270,356,370,216,282,237,200,206,221,326,359,194,396,190,13,399
203999,Nikola Jokić,Nikola,1610612743,DEN,21.0,25,12,13,0.48,2.6,0.3,0.6,0.438,0.0,0.0,1.0,0.3,0.4,0.727,0.1,0.7,0.8,0.2,0.1,0.1,0.0,0.1,0.4,0.5,0.9,-0.4,2.4,8,0,2.2,151,144,140,237,226,194,210,154,178,264,1,145,144,194,163,53,73,167,167,139,170,107,120,65,193,257,153,45,13,161
203115,Will Barton,Will,1610612743,DEN,25.0,42,21,21,0.5,3.3,0.5,1.5,0.361,0.1,0.6,0.2,0.7,0.8,0.906,0.0,0.7,0.7,0.1,0.1,0.0,0.0,0.0,0.3,0.4,1.9,0.3,3.1,4,0,3.0,16,33,26,188,134,86,73,234,111,60,167,51,70,83,240,51,94,180,138,199,157,203,215,96,72,173,100,80,13,89
