player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
2548,Dwyane Wade,Dwyane,1610612748,MIA,34.0,8,3,5,0.375,53.0,8.4,0.0,7.2,21.7,13.3,15.7,2.4,33.7,3.6,1.2,3.6,8.4,81.0,9,21,122,76,50,16,34,13,12,65,83,59,58,19,102,73,23,14
101123,Gerald Green,Gerald,1610612748,MIA,30.0,3,0,3,0.0,45.1,0.0,0.0,0.0,0.0,50.0,33.3,0.0,33.3,0.0,0.0,33.3,0.0,20.0,49,99,89,99,100,36,34,24,55,126,112,1,59,32,1,125,64,90
201609,Goran Dragic,Goran,1610612748,MIA,30.0,7,3,4,0.429,52.1,0.0,0.0,0.0,7.7,11.5,11.5,3.8,38.5,0.0,1.9,3.8,1.9,24.2,20,21,114,66,56,36,34,24,39,54,71,62,52,32,109,74,59,82
202355,Hassan Whiteside,Hassan,1610612748,MIA,27.0,5,2,3,0.4,53.5,0.0,4.9,0.0,4.9,4.9,22.0,0.0,29.3,0.0,2.4,4.9,7.3,38.5,34,31,89,68,47,36,22,24,47,35,99,1,74,32,114,79,31,56
2207,Joe Johnson,Joe,1610612748,MIA,35.0,8,3,5,0.375,52.6,2.6,2.6,0.0,5.1,10.3,14.1,2.6,30.8,2.6,0.0,1.3,9.0,46.8,9,21,122,76,53,33,27,24,44,49,81,61,68,24,1,53,19,43
1626196,Josh Richardson,Josh,1610612748,MIA,22.0,8,3,5,0.375,48.7,0.0,0.0,0.0,0.0,22.0,17.1,0.0,24.4,2.4,0.0,7.3,4.9,20.5,9,21,122,76,81,36,34,24,55,96,87,1,85,28,1,96,45,89
1626159,Justise Winslow,Justise,1610612748,MIA,20.0,6,2,4,0.333,73.7,11.1,0.0,0.0,11.1,33.3,22.2,0.0,44.4,0.0,0.0,5.6,5.6,24.4,26,31,114,81,12,11,34,24,28,113,100,1,32,32,1,85,44,81
2736,Luol Deng,Luol,1610612748,MIA,31.0,7,3,4,0.429,50.0,3.8,5.0,0.0,0.0,6.3,13.8,2.5,32.5,1.3,0.0,6.3,2.5,17.8,20,21,114,66,68,27,19,24,55,41,80,60,64,31,1,91,55,92
204020,Tyler Johnson,Tyler,1610612748,MIA,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,99,19,99,127,36,34,24,55,1,1,1,108,32,1,1,64,106
2617,Udonis Haslem,Udonis,1610612748,MIA,36.0,6,2,4,0.333,55.5,0.0,0.0,0.0,12.5,31.3,0.0,12.5,50.0,0.0,0.0,12.5,0.0,27.5,26,31,114,81,41,36,34,24,24,110,1,91,18,32,1,111,64,75
