close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
202685,Jonas Valančiūnas,1610612740,NOP,C,30.0,6,6,0.415,32,51,0.627,0.439,0.189
203468,CJ McCollum,1610612740,NOP,G,30.0,6,6,0.432,11,35,0.314,0.397,-0.083
1630529,Herbert Jones,1610612740,NOP,F,23.0,6,6,0.432,12,32,0.375,0.387,-0.012
1627742,Brandon Ingram,1610612740,NOP,F,24.0,6,6,0.484,14,31,0.452,0.389,0.063
1626204,Larry Nance Jr.,1610612740,NOP,F-C,29.0,6,6,0.387,9,24,0.375,0.407,-0.032
1630631,Jose Alvarado,1610612740,NOP,G,24.0,6,6,0.605,7,23,0.304,0.391,-0.086
1629637,Jaxson Hayes,1610612740,NOP,C-F,22.0,6,6,0.531,4,17,0.235,0.392,-0.156
1628984,Devonte' Graham,1610612740,NOP,G,27.0,6,5,0.467,5,14,0.357,0.373,-0.016
1630530,Trey Murphy III,1610612740,NOP,F,22.0,6,4,0.435,2,10,0.2,0.392,-0.192
1630230,Naji Marshall,1610612740,NOP,F,24.0,6,3,0.35,4,7,0.571,0.418,0.154
202066,Garrett Temple,1610612740,NOP,G-F,36.0,1,1,0.5,1,1,1.0,0.326,0.674
