close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203506,Victor Oladipo,1610612753,ORL,G,24.0,71,71,1.0,366,831,0.44,0.438,0.002
202696,Nikola Vučević,1610612753,ORL,C,25.0,64,64,1.0,371,799,0.464,0.479,-0.015
203095,Evan Fournier,1610612753,ORL,G-F,23.0,78,78,1.0,346,733,0.472,0.441,0.031
203901,Elfrid Payton,1610612753,ORL,G,22.0,72,72,1.0,341,733,0.465,0.438,0.027
101141,Ersan Ilyasova,1610612753,ORL,F,29.0,74,74,1.0,347,683,0.508,0.457,0.051
203932,Aaron Gordon,1610612753,ORL,F,20.0,77,77,1.0,271,613,0.442,0.453,-0.011
201160,Jason Smith,1610612753,ORL,F-C,30.0,75,75,1.0,236,486,0.486,0.465,0.021
1626209,Mario Hezonja,1610612753,ORL,G-F,21.0,74,74,1.0,211,457,0.462,0.433,0.029
203094,Andrew Nicholson,1610612753,ORL,F,26.0,52,52,1.0,141,310,0.455,0.453,0.001
203473,Dewayne Dedmon,1610612753,ORL,C,26.0,50,50,1.0,134,295,0.454,0.471,-0.017
201943,Brandon Jennings,1610612753,ORL,G,26.0,48,48,1.0,107,266,0.402,0.43,-0.027
201228,C.J. Watson,1610612753,ORL,G,32.0,32,32,1.0,97,199,0.487,0.438,0.049
203894,Shabazz Napier,1610612753,ORL,G,24.0,46,46,1.0,83,187,0.444,0.425,0.019
203906,Devyn Marble,1610612753,ORL,F,23.0,22,22,1.0,38,79,0.481,0.427,0.054
203951,Keith Appling,1610612753,ORL,G,24.0,3,3,1.0,0,4,0.0,0.421,-0.421
