close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626171,Bobby Portis,1610612749,MIL,F,27.0,72,72,1.0,426,972,0.438,0.479,-0.04
201950,Jrue Holiday,1610612749,MIL,G,32.0,66,66,1.0,417,947,0.44,0.456,-0.016
203507,Giannis Antetokounmpo,1610612749,MIL,F,27.0,67,67,1.0,413,926,0.446,0.478,-0.032
203114,Khris Middleton,1610612749,MIL,F,30.0,66,66,1.0,392,832,0.471,0.456,0.015
1626192,Pat Connaughton,1610612749,MIL,G,29.0,65,65,1.0,356,751,0.474,0.457,0.017
1628960,Grayson Allen,1610612749,MIL,G,26.0,66,66,1.0,311,698,0.446,0.45,-0.004
201586,Serge Ibaka,1610612749,MIL,F,32.0,54,54,1.0,279,564,0.495,0.482,0.013
201588,George Hill,1610612749,MIL,G,36.0,54,54,1.0,229,493,0.465,0.444,0.02
1629670,Jordan Nwora,1610612749,MIL,F,23.0,60,60,1.0,217,453,0.479,0.451,0.028
1627761,DeAndre' Bembry,1610612749,MIL,G-F,27.0,55,55,1.0,166,393,0.422,0.458,-0.036
202083,Wesley Matthews,1610612749,MIL,G,35.0,49,49,1.0,168,386,0.435,0.465,-0.029
1628975,Jevon Carter,1610612749,MIL,G,26.0,59,59,1.0,144,317,0.454,0.449,0.005
203648,Thanasis Antetokounmpo,1610612749,MIL,F,29.0,39,39,1.0,95,209,0.455,0.461,-0.007
1630572,Sandro Mamukelashvili,1610612749,MIL,F-C,23.0,34,34,1.0,116,203,0.571,0.476,0.095
201572,Brook Lopez,1610612749,MIL,C,34.0,13,13,1.0,78,186,0.419,0.483,-0.064
1629623,Lindell Wigginton,1610612749,MIL,G,24.0,16,16,1.0,40,66,0.606,0.453,0.153
204038,Langston Galloway,1610612749,MIL,G,30.0,7,7,1.0,14,35,0.4,0.445,-0.045
1629730,Rayjon Tucker,1610612749,MIL,G,24.0,5,5,1.0,23,34,0.676,0.444,0.232
1629602,Javin DeLaurier,1610612749,MIL,C,24.0,1,1,1.0,1,2,0.5,0.611,-0.111
