TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,9,6,3,0.667,31.475,4.6,16.0,2.3,32.0,14.9,16.0,2.3,34.3,2,2,10,6,2,12,2,6,8,15,14,11,12
1610612738,Boston Celtics,1,1,0,1.0,0.42333333333333334,0.0,0.0,0.0,170.1,0.0,0.0,0.0,0.0,14,9,1,1,16,13,15,7,1,1,1,1,1
1610612751,Brooklyn Nets,4,1,3,0.25,20.68166666666667,7.0,7.0,0.0,17.4,10.4,8.7,0.0,38.3,7,9,10,14,6,10,10,7,15,11,8,1,15
1610612742,Dallas Mavericks,4,3,1,0.75,12.001666666666667,18.0,9.0,0.0,18.0,6.0,0.0,0.0,6.0,7,5,3,4,9,1,8,7,13,7,1,1,2
1610612743,Denver Nuggets,4,3,1,0.75,15.268333333333333,11.8,11.8,0.0,18.9,11.8,4.7,7.1,18.9,7,5,3,4,7,6,4,7,12,12,5,14,4
1610612746,LA Clippers,11,3,8,0.273,28.07,7.7,5.1,2.6,18.0,10.3,6.4,0.0,30.8,1,5,16,13,3,8,12,5,14,10,6,1,11
1610612747,Los Angeles Lakers,1,1,0,1.0,2.82,0.0,0.0,0.0,25.5,0.0,0.0,0.0,25.5,14,9,1,1,15,13,15,7,10,1,1,1,8
1610612763,Memphis Grizzlies,3,1,2,0.333,5.71,0.0,12.6,12.6,63.0,12.6,18.9,0.0,37.8,10,9,8,11,13,13,3,2,2,14,15,1,14
1610612748,Miami Heat,1,0,1,0.0,10.066666666666666,0.0,10.7,0.0,7.2,3.6,21.5,7.2,21.5,14,15,3,15,11,13,6,7,16,5,16,15,6
1610612749,Milwaukee Bucks,9,7,2,0.778,44.04666666666667,13.1,17.2,7.4,34.3,4.1,13.1,0.0,18.0,2,1,8,3,1,3,1,3,5,6,13,1,3
1610612752,New York Knicks,2,1,1,0.5,8.466666666666667,8.5,8.5,0.0,34.0,0.0,0.0,0.0,25.5,12,9,3,8,12,7,9,7,6,1,1,1,7
1610612755,Philadelphia 76ers,7,2,5,0.286,22.246666666666666,16.2,11.3,0.0,25.9,9.7,9.7,6.5,35.6,5,8,15,12,4,2,5,7,9,9,9,12,13
1610612756,Phoenix Suns,8,4,4,0.5,21.78,5.0,3.3,0.0,33.1,18.2,11.6,11.6,26.4,4,3,14,8,5,11,14,7,7,16,10,16,10
1610612757,Portland Trail Blazers,3,0,3,0.0,15.17,11.9,4.7,7.1,19.0,11.9,11.9,0.0,19.0,10,15,10,15,8,5,13,4,11,13,11,1,5
1610612762,Utah Jazz,7,4,3,0.571,10.271666666666667,7.0,10.5,0.0,35.0,0.0,7.0,7.0,49.1,5,3,10,7,10,9,7,7,4,1,7,13,16
1610612764,Washington Wizards,2,1,1,0.5,5.605,12.8,6.4,12.8,38.5,6.4,12.8,0.0,25.7,12,9,3,8,14,4,11,1,3,8,12,1,9
