season,team,team_id,sos_v0,win_pct
2023-24,ATL,1610612737,0.1112433075550268,0.439
2023-24,BOS,1610612738,-0.07019631171921473,0.78
2023-24,CLE,1610612739,-0.1983938132064247,0.585
2023-24,NOP,1610612740,-0.23319452706722185,0.598
2023-24,CHI,1610612741,-0.19586555621653778,0.476
2023-24,DAL,1610612742,-0.20359904818560381,0.61
2023-24,DEN,1610612743,-0.33967876264128494,0.695
2023-24,GSW,1610612744,-0.1839678762641285,0.561
2023-24,HOU,1610612745,0.20211183819155265,0.5
2023-24,LAC,1610612746,0.05859607376561568,0.622
2023-24,LAL,1610612747,0.01754907792980371,0.573
2023-24,MIA,1610612748,0.01576442593694234,0.561
2023-24,MIL,1610612749,-0.12537180249851276,0.598
2023-24,MIN,1610612750,-0.10306365258774537,0.683
2023-24,BKN,1610612751,0.13429506246281978,0.39
2023-24,NYK,1610612752,0.19066032123735874,0.61
2023-24,ORL,1610612753,0.13459250446163,0.573
2023-24,IND,1610612754,0.3512790005948841,0.573
2023-24,PHI,1610612755,-0.07956573468173703,0.573
2023-24,PHX,1610612756,-0.30829863176680544,0.598
2023-24,POR,1610612757,0.13474122546103512,0.256
2023-24,SAC,1610612758,0.029149315883402718,0.561
2023-24,SAS,1610612759,0.39931588340273655,0.268
2023-24,OKC,1610612760,-0.2764723378941107,0.695
2023-24,TOR,1610612761,0.07064247471743011,0.305
2023-24,UTA,1610612762,-0.040154669839381325,0.378
2023-24,MEM,1610612763,-0.4947947650208209,0.329
2023-24,WAS,1610612764,0.12299226650803094,0.183
2023-24,DET,1610612765,0.5093694229625223,0.171
2023-24,CHA,1610612766,0.37031528851873885,0.256
