SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42017,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.867,17,0.194,1.017,0.405,0.117,0.083,0.109,0.034,0.421,0.49,20.5,20.9,6.9,17.1,10.2
42017,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,0.467,22,0.137,0.907,0.404,0.125,0.054,0.115,0.035,0.433,0.431,14.2,12.9,4.9,12.1,7.2
42017,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.6,21,0.114,0.953,0.431,0.105,0.105,0.086,0.023,0.432,0.478,12.2,11.7,4.3,10.0,5.7
42017,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.133,19,0.112,0.802,0.341,0.117,0.068,0.104,0.005,0.392,0.376,11.7,9.4,3.3,9.6,6.3
42017,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.2,11,0.1,0.825,0.386,0.075,0.092,0.075,0.008,0.392,0.421,10.9,9.0,3.5,9.2,5.6
42017,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.933,7,0.129,1.044,0.551,0.122,0.144,0.078,0.033,0.511,0.58,12.9,13.4,5.4,9.9,4.4
42017,1610612750,MIN,Minnesota Timberwolves,Isolation,Offensive,0.267,5,0.18,0.83,0.408,0.128,0.096,0.128,0.032,0.415,0.414,18.8,15.6,6.2,15.2,9.0
42017,1610612740,NOP,New Orleans Pelicans,Isolation,Offensive,0.4,9,0.086,0.885,0.443,0.057,0.138,0.046,0.0,0.414,0.486,9.7,8.6,3.4,7.8,4.3
42017,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.067,7,0.135,0.779,0.383,0.105,0.063,0.095,0.021,0.368,0.42,13.6,10.6,4.4,11.6,7.1
42017,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.533,6,0.11,0.918,0.424,0.11,0.096,0.096,0.014,0.438,0.458,12.2,11.2,4.2,9.8,5.7
42017,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.333,10,0.074,0.833,0.406,0.103,0.09,0.09,0.077,0.385,0.42,7.8,6.5,2.8,6.9,4.1
42017,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.733,6,0.082,0.981,0.476,0.113,0.094,0.057,0.0,0.491,0.5,8.8,8.7,3.3,7.0,3.7
42017,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,1.0,4,0.096,1.047,0.529,0.116,0.14,0.116,0.047,0.488,0.574,10.8,11.3,4.5,8.5,4.0
42017,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.667,10,0.029,0.97,0.375,0.242,0.03,0.182,0.0,0.515,0.438,3.3,3.2,0.9,2.4,1.5
42017,1610612759,SAS,San Antonio Spurs,Isolation,Offensive,0.0,5,0.067,0.629,0.31,0.086,0.086,0.057,0.0,0.343,0.31,7.0,4.4,1.8,5.8,4.0
42017,1610612748,MIA,Miami Heat,Isolation,Offensive,0.8,5,0.038,1.0,0.471,0.143,0.048,0.143,0.0,0.524,0.471,4.2,4.2,1.6,3.4,1.8
