close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,25.0,55,55,0.782,4.98,9.47,0.526,0.554,-0.028
1631094,Paolo Banchero,1610612753,ORL,F,21.0,80,80,0.649,5.14,9.18,0.56,0.552,0.008
1630532,Franz Wagner,1610612753,ORL,F,22.0,72,72,0.628,3.79,7.39,0.513,0.541,-0.027
1629048,Goga Bitadze,1610612753,ORL,C-F,24.0,58,56,0.782,3.66,6.74,0.542,0.56,-0.018
1630591,Jalen Suggs,1610612753,ORL,G,23.0,75,74,0.646,3.41,6.57,0.519,0.533,-0.014
1630175,Cole Anthony,1610612753,ORL,G,24.0,81,81,0.636,3.14,5.79,0.542,0.531,0.011
1629021,Moritz Wagner,1610612753,ORL,F-C,27.0,80,79,0.691,3.25,5.74,0.566,0.551,0.016
1628371,Jonathan Isaac,1610612753,ORL,F,26.0,58,58,0.794,2.07,4.84,0.427,0.545,-0.118
1641710,Anthony Black,1610612753,ORL,G,20.0,60,58,0.619,2.57,4.8,0.535,0.534,0.0
203914,Gary Harris,1610612753,ORL,G,29.0,54,53,0.643,2.52,4.61,0.546,0.531,0.015
1630243,Trevelin Queen,1610612753,ORL,G,27.0,13,10,0.753,1.77,4.46,0.397,0.537,-0.14
1628365,Markelle Fultz,1610612753,ORL,G,26.0,43,43,0.591,2.6,4.4,0.593,0.53,0.063
1631216,Caleb Houstan,1610612753,ORL,G,21.0,52,46,0.596,1.42,2.69,0.529,0.536,-0.007
204060,Joe Ingles,1610612753,ORL,F-G,36.0,68,60,0.579,1.38,2.37,0.584,0.532,0.052
1629643,Chuma Okeke,1610612753,ORL,F,25.0,40,30,0.531,1.3,2.33,0.559,0.539,0.02
1641724,Jett Howard,1610612753,ORL,G,20.0,10,9,0.524,0.6,1.1,0.545,0.554,-0.008
1630284,Kevon Harris,1610612753,ORL,G,27.0,2,1,0.667,0.5,1.0,0.5,0.518,-0.018
1629678,Admiral Schofield,1610612753,ORL,F,27.0,15,5,0.286,0.33,0.4,0.833,0.623,0.211
