close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201577,Robin Lopez,1610612741,CHI,C,29.0,81,81,1.0,7.52,15.31,0.491,0.485,0.006
202710,Jimmy Butler III,1610612741,CHI,F,27.0,76,76,1.0,4.39,10.36,0.424,0.457,-0.032
202703,Nikola Mirotic,1610612741,CHI,F,26.0,70,70,1.0,3.87,9.26,0.418,0.452,-0.034
200765,Rajon Rondo,1610612741,CHI,G,31.0,69,69,1.0,3.77,7.86,0.48,0.45,0.03
1627835,Paul Zipser,1610612741,CHI,F,23.0,41,41,1.0,3.63,7.8,0.466,0.447,0.019
1626245,Cristiano Felicio,1610612741,CHI,F-C,24.0,66,66,1.0,3.68,7.58,0.486,0.464,0.022
2548,Dwyane Wade,1610612741,CHI,G,35.0,60,60,1.0,3.42,7.55,0.453,0.452,0.001
1626171,Bobby Portis,1610612741,CHI,F,22.0,63,63,1.0,3.06,6.79,0.451,0.457,-0.006
203487,Michael Carter-Williams,1610612741,CHI,G,25.0,44,44,1.0,2.55,6.23,0.409,0.445,-0.036
1626170,Jerian Grant,1610612741,CHI,G,24.0,60,60,1.0,2.58,5.85,0.442,0.447,-0.005
1627756,Denzel Valentine,1610612741,CHI,G,23.0,55,55,1.0,2.31,5.53,0.418,0.437,-0.019
203477,Isaiah Canaan,1610612741,CHI,G,26.0,33,33,1.0,2.42,5.39,0.449,0.439,0.01
203530,Joffrey Lauvergne,1610612741,CHI,C-F,25.0,66,66,1.0,2.53,5.33,0.474,0.462,0.013
1626166,Cameron Payne,1610612741,CHI,G,22.0,30,30,1.0,2.23,4.87,0.459,0.447,0.012
201627,Anthony Morrow,1610612741,CHI,G,31.0,40,40,1.0,1.8,3.95,0.456,0.444,0.012
1626154,RJ Hunter,1610612741,CHI,G,23.0,2,2,1.0,0.5,1.0,0.5,0.353,0.147
