group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,101187,Alan Anderson,,1610612764,WAS,33.0,1,0,1,0.0,47.0,0.0,0.0,0.0,0.0,18.2,18.2,0.0,36.4,0.0,0.0,9.1,0.0,24.5,404,408,31,408,206,234,237,175,303,339,353,1,188,200,1,358,326,307
,203078,Bradley Beal,,1610612764,WAS,23.0,25,12,13,0.48,44.2,7.6,1.0,7.1,9.1,14.1,10.6,14.1,35.4,0.0,0.5,7.6,5.6,44.0,151,144,281,237,310,18,221,11,108,237,151,385,213,200,249,318,138,132
,201971,DeJuan Blair,,1610612764,WAS,27.0,2,1,1,0.5,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374,362,31,188,424,234,237,175,303,1,1,1,399,200,1,1,326,400
,2400,Drew Gooden,,1610612764,WAS,34.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,427,234,237,175,303,1,1,1,399,200,1,1,326,400
,202066,Garrett Temple,,1610612764,WAS,30.0,22,11,11,0.5,39.5,1.6,0.0,4.8,4.8,12.0,12.8,12.8,28.8,0.8,0.0,7.2,5.6,27.9,182,157,251,188,375,188,237,32,209,192,205,362,322,149,1,311,137,276
,202390,Gary Neal,,1610612764,WAS,31.0,11,6,5,0.545,38.5,5.7,3.8,0.0,7.5,18.9,0.0,15.1,34.0,0.0,0.0,3.8,1.9,33.6,269,235,153,152,382,45,95,175,133,352,1,397,238,200,1,131,285,225
,201581,JJ Hickson,,1610612764,WAS,27.0,5,3,2,0.6,49.6,0.0,0.0,7.7,23.1,34.6,11.5,15.4,38.5,0.0,0.0,11.5,11.5,54.2,329,293,75,103,88,234,237,9,15,423,173,399,160,200,1,396,27,63
,201162,Jared Dudley,,1610612764,WAS,30.0,23,10,13,0.435,41.0,1.2,3.5,0.0,3.5,11.0,8.7,14.0,30.2,0.0,0.0,8.7,1.2,29.5,173,176,281,265,361,212,107,175,246,174,101,384,303,200,1,352,312,265
,202322,John Wall,,1610612764,WAS,25.0,33,16,17,0.485,43.5,2.4,2.4,5.4,4.1,13.5,10.5,13.9,33.1,1.0,1.7,3.7,11.1,70.9,81,99,341,231,328,156,159,25,230,228,143,382,268,131,356,130,28,17
,1626162,Kelly Oubre Jr.,,1610612764,WAS,20.0,3,1,2,0.333,32.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,0.0,50.0,0.0,0.0,357,362,75,330,403,234,237,175,303,1,1,435,1,200,1,433,326,400
,101162,Marcin Gortat,,1610612764,WAS,32.0,29,13,16,0.448,44.7,1.9,6.2,1.0,11.5,13.4,10.0,12.0,33.5,1.9,0.5,5.7,4.8,44.8,117,129,324,256,298,174,38,156,72,223,127,348,252,81,246,240,170,124
,201977,Marcus Thornton,,1610612764,WAS,29.0,16,8,8,0.5,45.4,5.9,3.0,0.0,0.0,17.8,8.9,24.8,39.6,0.0,0.0,1.0,3.0,34.8,222,195,204,188,275,44,129,175,303,335,103,421,142,200,1,63,254,215
,202693,Markieff Morris,,1610612764,WAS,26.0,21,5,16,0.238,49.4,5.1,4.2,0.0,5.1,19.5,12.7,6.8,35.6,2.5,0.0,8.5,4.2,37.5,188,252,324,393,104,59,80,175,202,359,203,192,205,57,1,347,196,184
,2403,Nene,,1610612764,WAS,33.0,10,3,7,0.3,46.4,4.9,3.3,0.0,6.6,16.4,19.7,8.2,36.1,0.0,0.0,9.8,4.9,34.9,277,293,188,363,238,61,113,175,165,300,367,242,199,200,1,374,161,214
,203490,Otto Porter Jr.,,1610612764,WAS,23.0,24,11,13,0.458,44.0,0.0,2.6,1.0,4.2,14.6,9.4,14.6,33.3,1.0,0.5,2.1,1.0,18.0,163,157,281,248,312,234,150,151,227,246,110,391,253,128,255,71,315,346
,201196,Ramon Sessions,,1610612764,WAS,30.0,19,9,10,0.474,42.9,0.0,0.0,1.8,1.8,8.9,10.7,14.3,30.4,0.0,0.0,1.8,1.8,14.7,203,182,238,240,337,234,237,111,285,129,153,386,301,200,1,68,292,373
