close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203915,Spencer Dinwiddie,1610612751,BKN,G,27.0,64,64,0.371,101,270,0.374,0.353,0.021
1627752,Taurean Prince,1610612751,BKN,F,26.0,64,63,0.36,82,257,0.319,0.354,-0.035
203925,Joe Harris,1610612751,BKN,G-F,28.0,69,68,0.354,93,252,0.369,0.352,0.017
202066,Garrett Temple,1610612751,BKN,G-F,34.0,62,61,0.371,83,247,0.336,0.356,-0.02
1628386,Jarrett Allen,1610612751,BKN,C,22.0,70,65,0.187,78,215,0.363,0.359,0.004
201599,DeAndre Jordan,1610612751,BKN,C,31.0,56,50,0.245,64,184,0.348,0.352,-0.004
1627747,Caris LeVert,1610612751,BKN,G,25.0,45,43,0.391,67,180,0.372,0.356,0.016
1627789,Timothe Luwawu-Cabarrot,1610612751,BKN,G-F,25.0,45,40,0.424,44,142,0.31,0.353,-0.043
201163,Wilson Chandler,1610612751,BKN,F,33.0,35,34,0.393,43,117,0.368,0.344,0.024
204020,Tyler Johnson,1610612751,BKN,G,28.0,37,35,0.453,41,111,0.369,0.361,0.009
1629066,Rodions Kurucs,1610612751,BKN,F,22.0,45,38,0.331,27,94,0.287,0.347,-0.06
1629185,Chris Chiozza,1610612751,BKN,G,24.0,27,23,0.436,20,72,0.278,0.339,-0.061
202681,Kyrie Irving,1610612751,BKN,G,28.0,20,20,0.343,22,72,0.306,0.365,-0.059
1629058,Dzanan Musa,1610612751,BKN,G-F,21.0,37,32,0.436,27,72,0.375,0.363,0.012
1629651,Nic Claxton,1610612751,BKN,F-C,21.0,14,13,0.295,14,33,0.424,0.354,0.07
202697,Iman Shumpert,1610612751,BKN,G,30.0,13,12,0.365,7,23,0.304,0.346,-0.042
1629743,Donta Hall,1610612751,BKN,F,22.0,9,7,0.263,7,21,0.333,0.35,-0.016
1629725,Jeremiah Martin,1610612751,BKN,G,24.0,8,6,0.442,8,19,0.421,0.336,0.085
1626147,Justin Anderson,1610612751,BKN,F-G,26.0,9,7,0.395,4,15,0.267,0.382,-0.116
202498,Lance Thomas,1610612751,BKN,F,32.0,6,4,0.462,7,12,0.583,0.371,0.213
1627740,Henry Ellenson,1610612751,BKN,F-C,23.0,5,2,0.286,0,2,0.0,0.38,-0.38
2037,Jamal Crawford,1610612751,BKN,G,40.0,1,1,1.0,1,1,1.0,0.418,0.582
