close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
201567,Kevin Love,1610612739,CLE,F,28.0,18,18,0.77,102,197,0.518,0.533,-0.015
202684,Tristan Thompson,1610612739,CLE,C,26.0,18,18,0.675,98,189,0.519,0.524,-0.006
2544,LeBron James,1610612739,CLE,F,32.0,18,18,0.661,66,144,0.458,0.533,-0.074
202681,Kyrie Irving,1610612739,CLE,G,25.0,18,18,0.474,43,92,0.467,0.521,-0.054
2747,JR Smith,1610612739,CLE,G,31.0,18,18,0.57,40,85,0.471,0.523,-0.053
101112,Channing Frye,1610612739,CLE,F,34.0,12,12,0.806,53,83,0.639,0.51,0.128
2594,Kyle Korver,1610612739,CLE,G,36.0,18,18,0.675,42,77,0.545,0.526,0.019
202697,Iman Shumpert,1610612739,CLE,G,27.0,16,15,0.616,19,53,0.358,0.509,-0.15
101114,Deron Williams,1610612739,CLE,G,33.0,18,18,0.593,25,48,0.521,0.5,0.021
2210,Richard Jefferson,1610612739,CLE,F,37.0,14,12,0.556,22,40,0.55,0.533,0.017
2592,James Jones,1610612739,CLE,G-F,36.0,6,4,0.765,10,13,0.769,0.493,0.276
202682,Derrick Williams,1610612739,CLE,F,26.0,6,4,0.444,1,4,0.25,0.534,-0.284
2563,Dahntay Jones,1610612739,CLE,G-F,36.0,4,2,0.4,1,2,0.5,0.554,-0.054
