season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22017,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.911,82,0.209,1.02,0.509,0.136,0.177,0.116,0.031,0.468,0.578,5.5,5.6,2.0,3.9,1.9,2017-18,2017,2018
22017,2548,Dwyane Wade,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.503,46,0.279,0.804,0.423,0.098,0.166,0.098,0.018,0.393,0.459,3.5,2.8,1.1,2.7,1.5,2017-18,2017,2018
22017,203903,Jordan Clarkson,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.834,28,0.377,0.946,0.442,0.116,0.101,0.093,0.023,0.45,0.481,4.6,4.4,1.6,3.7,2.1,2017-18,2017,2018
22017,202738,Isaiah Thomas,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.548,15,0.45,0.822,0.393,0.102,0.195,0.093,0.008,0.373,0.44,7.9,6.5,2.2,5.6,3.4,2017-18,2017,2018
22017,101181,Jose Calderon,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.701,57,0.382,0.879,0.515,0.044,0.209,0.044,0.0,0.429,0.551,1.6,1.4,0.6,1.2,0.6,2017-18,2017,2018
22017,201588,George Hill,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.761,24,0.33,0.908,0.46,0.079,0.079,0.079,0.0,0.461,0.476,3.2,2.9,1.2,2.6,1.4,2017-18,2017,2018
22017,201565,Derrick Rose,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.739,16,0.383,0.899,0.451,0.13,0.145,0.13,0.014,0.449,0.471,4.3,3.9,1.4,3.2,1.8,2017-18,2017,2018
22017,2747,JR Smith,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.659,80,0.099,0.87,0.529,0.072,0.203,0.029,0.014,0.435,0.559,0.9,0.8,0.3,0.6,0.3,2017-18,2017,2018
22017,203918,Rodney Hood,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.787,21,0.223,0.918,0.419,0.082,0.041,0.082,0.0,0.449,0.453,2.3,2.1,0.9,2.0,1.2,2017-18,2017,2018
22017,201145,Jeff Green,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.557,78,0.021,0.824,0.4,0.0,0.118,0.0,0.0,0.353,0.467,0.2,0.2,0.1,0.2,0.1,2017-18,2017,2018
22017,2594,Kyle Korver,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.125,73,0.025,0.571,0.1,0.143,0.143,0.071,0.0,0.214,0.15,0.2,0.1,0.0,0.1,0.1,2017-18,2017,2018
22017,202697,Iman Shumpert,1610612739,CLE,Cleveland Cavaliers,PRBallHandler,Offensive,0.061,14,0.215,0.412,0.2,0.059,0.353,0.059,0.0,0.176,0.25,1.2,0.5,0.1,0.7,0.6,2017-18,2017,2018
