close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
2544,LeBron James,1610612739,CLE,F-G,33.0,82,82,0.617,292,601,0.486,0.51,-0.024
201567,Kevin Love,1610612739,CLE,C-F,29.0,59,59,0.76,318,589,0.54,0.521,0.019
201145,Jeff Green,1610612739,CLE,F,31.0,78,78,0.654,267,513,0.52,0.511,0.009
1626204,Larry Nance Jr.,1610612739,CLE,F,25.0,66,65,0.744,268,503,0.533,0.525,0.008
2747,JR Smith,1610612739,CLE,G-F,32.0,80,78,0.6,290,471,0.616,0.509,0.107
203903,Jordan Clarkson,1610612739,CLE,G,26.0,81,81,0.676,225,434,0.518,0.499,0.02
202684,Tristan Thompson,1610612739,CLE,C-F,27.0,53,53,0.73,222,417,0.532,0.509,0.023
2594,Kyle Korver,1610612739,CLE,G,37.0,73,72,0.631,209,385,0.543,0.499,0.044
201588,George Hill,1610612739,CLE,G,32.0,67,67,0.604,181,349,0.519,0.507,0.011
203918,Rodney Hood,1610612739,CLE,G,25.0,60,60,0.653,157,292,0.538,0.509,0.029
101181,Jose Calderon,1610612739,CLE,G,36.0,52,51,0.67,129,240,0.538,0.49,0.048
1626224,Cedi Osman,1610612739,CLE,F-G,23.0,49,45,0.661,86,166,0.518,0.497,0.021
1627790,Ante Zizic,1610612739,CLE,F-C,21.0,23,22,0.77,49,94,0.521,0.511,0.01
204066,John Holland,1610612739,CLE,G-F,29.0,19,16,0.754,30,49,0.612,0.495,0.117
1627855,Okaro White,1610612739,CLE,F,25.0,5,5,0.697,14,23,0.609,0.511,0.097
1628506,London Perrantes,1610612739,CLE,G,23.0,5,4,0.667,7,12,0.583,0.484,0.1
2570,Kendrick Perkins,1610612739,CLE,C,33.0,1,1,1.0,1,2,0.5,0.492,0.008
