close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201579,Roy Hibbert,1610612747,LAL,C,29.0,81,81,0.473,3.1,5.28,0.586,0.603,-0.017
203944,Julius Randle,1610612747,LAL,F,21.0,81,79,0.395,2.91,4.46,0.654,0.599,0.054
101138,Brandon Bass,1610612747,LAL,F,31.0,64,63,0.417,2.05,3.22,0.636,0.589,0.047
203135,Robert Sacre,1610612747,LAL,C,27.0,22,19,0.486,1.68,3.05,0.552,0.6,-0.048
1626156,D'Angelo Russell,1610612747,LAL,G,20.0,79,76,0.29,2.16,2.94,0.737,0.595,0.142
203903,Jordan Clarkson,1610612747,LAL,G,24.0,79,71,0.247,1.96,2.71,0.724,0.6,0.125
204028,Tarik Black,1610612747,LAL,C-F,24.0,38,35,0.441,1.53,2.66,0.574,0.608,-0.034
1626204,Larry Nance Jr.,1610612747,LAL,F,23.0,63,56,0.369,1.57,2.48,0.635,0.61,0.024
1626148,Anthony Brown,1610612747,LAL,F,23.0,27,22,0.241,1.48,2.07,0.714,0.605,0.109
101150,Lou Williams,1610612747,LAL,G,29.0,67,61,0.228,1.34,1.94,0.692,0.594,0.098
203527,Ryan Kelly,1610612747,LAL,F,25.0,36,21,0.351,1.22,1.81,0.677,0.612,0.065
201156,Nick Young,1610612747,LAL,F-G,31.0,54,41,0.311,1.17,1.67,0.7,0.599,0.101
977,Kobe Bryant,1610612747,LAL,F-G,37.0,66,51,0.217,1.17,1.64,0.713,0.609,0.104
1897,Metta World Peace,1610612747,LAL,F,36.0,34,23,0.265,0.91,1.47,0.62,0.599,0.021
1626273,Marcelo Huertas,1610612747,LAL,G,33.0,51,26,0.19,0.82,1.1,0.75,0.573,0.177
