close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203903,Jordan Clarkson,1610612747,LAL,G,24.0,79,75,0.34,1.42,3.72,0.381,0.366,0.015
1626156,D'Angelo Russell,1610612747,LAL,G,20.0,79,76,0.35,1.2,3.54,0.339,0.353,-0.014
101150,Lou Williams,1610612747,LAL,G,29.0,67,61,0.378,1.0,3.21,0.312,0.363,-0.052
977,Kobe Bryant,1610612747,LAL,F-G,37.0,66,61,0.423,1.11,3.18,0.348,0.352,-0.004
1626148,Anthony Brown,1610612747,LAL,F,23.0,27,25,0.366,1.07,3.15,0.341,0.355,-0.014
203944,Julius Randle,1610612747,LAL,F,21.0,81,75,0.269,1.11,3.04,0.366,0.354,0.012
1626273,Marcelo Huertas,1610612747,LAL,G,33.0,51,41,0.378,0.67,2.18,0.306,0.358,-0.052
1897,Metta World Peace,1610612747,LAL,F,36.0,34,33,0.386,0.65,2.15,0.301,0.351,-0.049
201156,Nick Young,1610612747,LAL,F-G,31.0,54,49,0.356,0.8,1.91,0.417,0.353,0.065
1626204,Larry Nance Jr.,1610612747,LAL,F,23.0,63,52,0.277,0.63,1.86,0.342,0.35,-0.009
203527,Ryan Kelly,1610612747,LAL,F,25.0,36,27,0.276,0.33,1.42,0.235,0.359,-0.124
201579,Roy Hibbert,1610612747,LAL,C,29.0,81,48,0.114,0.49,1.27,0.388,0.361,0.028
101138,Brandon Bass,1610612747,LAL,F,31.0,64,41,0.15,0.39,1.16,0.338,0.343,-0.005
204028,Tarik Black,1610612747,LAL,C-F,24.0,38,21,0.183,0.32,1.11,0.286,0.337,-0.051
203135,Robert Sacre,1610612747,LAL,C,27.0,22,10,0.087,0.27,0.55,0.5,0.36,0.14
