close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1627747,Caris LeVert,1610612751,BKN,G-F,23.0,69,64,0.33,88,229,0.384,0.367,0.017
201960,DeMarre Carroll,1610612751,BKN,F,31.0,71,67,0.277,81,220,0.368,0.369,-0.001
203915,Spencer Dinwiddie,1610612751,BKN,G,25.0,78,74,0.28,86,217,0.396,0.363,0.033
203925,Joe Harris,1610612751,BKN,F-G,26.0,77,69,0.308,66,189,0.349,0.365,-0.016
203459,Allen Crabbe,1610612751,BKN,G-F,26.0,73,66,0.288,62,187,0.332,0.369,-0.037
1626178,Rondae Hollis-Jefferson,1610612751,BKN,F,23.0,66,58,0.217,62,169,0.367,0.366,0.001
201967,Dante Cunningham,1610612751,BKN,F,31.0,73,66,0.243,66,162,0.407,0.367,0.041
203112,Quincy Acy,1610612751,BKN,F,27.0,67,61,0.265,54,158,0.342,0.356,-0.015
1628386,Jarrett Allen,1610612751,BKN,C,20.0,70,58,0.151,47,134,0.351,0.367,-0.016
1626156,D'Angelo Russell,1610612751,BKN,G,22.0,48,42,0.245,50,109,0.459,0.354,0.105
203917,Nik Stauskas,1610612751,BKN,G,24.0,37,28,0.27,16,55,0.291,0.365,-0.074
202389,Timofey Mozgov,1610612751,BKN,C,31.0,29,18,0.217,19,44,0.432,0.348,0.084
1626143,Jahlil Okafor,1610612751,BKN,C,22.0,28,15,0.169,17,38,0.447,0.348,0.1
1627785,Isaiah Whitehead,1610612751,BKN,G,23.0,13,9,0.354,7,23,0.304,0.355,-0.051
1627821,James Webb III,1610612751,BKN,F,24.0,8,5,0.239,3,11,0.273,0.371,-0.099
1628495,Milton Doyle,1610612751,BKN,G,24.0,8,6,0.313,3,10,0.3,0.287,0.013
1628451,Jacob Wiley,1610612751,BKN,F,23.0,3,2,0.333,1,4,0.25,0.368,-0.118
202391,Jeremy Lin,1610612751,BKN,G,29.0,1,1,0.231,1,3,0.333,0.329,0.004
