player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
200746,LaMarcus Aldridge,1610612759,SAS,31.0,71,69,0.377,239,378,0.632,0.632,0.377,239,378,0.632,0.0,0,0,
202695,Kawhi Leonard,1610612759,SAS,26.0,73,72,0.269,218,339,0.643,0.643,0.269,218,339,0.643,0.0,0,0,
101135,David Lee,1610612759,SAS,34.0,78,76,0.82,218,310,0.703,0.703,0.82,218,310,0.703,0.0,0,0,
2200,Pau Gasol,1610612759,SAS,36.0,63,62,0.45,150,253,0.593,0.593,0.45,150,253,0.593,0.0,0,0,
2225,Tony Parker,1610612759,SAS,35.0,62,55,0.471,138,243,0.568,0.568,0.471,138,243,0.568,0.0,0,0,
203473,Dewayne Dedmon,1610612759,SAS,27.0,75,64,0.888,149,206,0.723,0.723,0.888,149,206,0.723,0.0,0,0,
203613,Jonathon Simmons,1610612759,SAS,27.0,77,61,0.444,104,168,0.619,0.619,0.444,104,168,0.619,0.0,0,0,
1938,Manu Ginobili,1610612759,SAS,39.0,68,58,0.291,59,120,0.492,0.492,0.291,59,120,0.492,0.0,0,0,
203937,Kyle Anderson,1610612759,SAS,23.0,71,43,0.531,63,102,0.618,0.618,0.531,63,102,0.618,0.0,0,0,
201988,Patty Mills,1610612759,SAS,28.0,80,56,0.158,64,96,0.667,0.667,0.158,64,96,0.667,0.0,0,0,
201980,Danny Green,1610612759,SAS,30.0,67,41,0.152,34,65,0.523,0.523,0.152,34,65,0.523,0.0,0,0,
1627749,Dejounte Murray,1610612759,SAS,20.0,38,27,0.561,34,60,0.567,0.567,0.561,34,60,0.567,0.0,0,0,
202722,Dāvis Bertāns,1610612759,SAS,24.0,66,26,0.154,26,35,0.743,0.743,0.154,26,35,0.743,0.0,0,0,
1627879,Nicolas Laprovittola,1610612759,SAS,27.0,18,11,0.378,9,17,0.529,0.529,0.378,9,17,0.529,0.0,0,0,
201202,Joel Anthony,1610612759,SAS,34.0,19,8,0.867,9,13,0.692,0.692,0.867,9,13,0.692,0.0,0,0,
1627854,Bryn Forbes,1610612759,SAS,23.0,35,6,0.074,2,7,0.286,0.286,0.074,2,7,0.286,0.0,0,0,
