player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
2548,Dwyane Wade,Dwyane,1610612748,MIA,34.0,8,3,5,0.375,44.02,7,0,6,18,11,13,2,28,3,1,3,7,67.2,9,21,122,76,1,1,34,3,1,124,131,67,126,1,102,110,3,1
101123,Gerald Green,Gerald,1610612748,MIA,30.0,3,0,3,0.0,2.7066666666666666,0,0,0,0,3,2,0,2,0,0,2,0,1.2,49,99,89,99,106,36,34,24,55,64,44,1,23,32,1,92,64,99
201609,Goran Dragic,Goran,1610612748,MIA,30.0,7,3,4,0.429,27.09,0,0,0,4,6,6,2,20,0,1,2,1,12.6,20,21,114,66,18,36,34,24,14,98,108,67,111,32,102,92,37,36
202355,Hassan Whiteside,Hassan,1610612748,MIA,27.0,5,2,3,0.4,21.921666666666667,0,2,0,2,2,9,0,12,0,1,2,3,15.8,34,31,89,68,29,36,13,24,30,41,116,1,94,32,102,92,16,25
2207,Joe Johnson,Joe,1610612748,MIA,35.0,8,3,5,0.375,41.056666666666665,2,2,0,4,8,11,2,24,2,0,1,7,36.5,9,21,122,76,3,16,13,24,14,111,125,67,120,3,1,52,3,7
1626196,Josh Richardson,Josh,1610612748,MIA,22.0,8,3,5,0.375,19.98333333333333,0,0,0,0,9,7,0,10,1,0,3,2,8.4,9,21,122,76,32,36,34,24,55,118,111,1,85,10,1,110,22,50
1626159,Justise Winslow,Justise,1610612748,MIA,20.0,6,2,4,0.333,13.273333333333332,2,0,0,2,6,4,0,8,0,0,1,1,4.4,26,31,114,81,48,16,34,24,30,98,77,1,78,32,1,52,37,69
2736,Luol Deng,Luol,1610612748,MIA,31.0,7,3,4,0.429,39.975,3,4,0,0,5,11,2,26,1,0,5,2,14.2,20,21,114,66,4,10,4,24,55,84,125,67,122,10,1,127,22,31
204020,Tyler Johnson,Tyler,1610612748,MIA,24.0,1,0,1,0.0,1.19,0,0,0,0,0,2,0,2,0,0,1,0,0.0,98,99,19,99,118,36,34,24,55,1,44,1,23,32,1,52,64,106
2617,Udonis Haslem,Udonis,1610612748,MIA,36.0,6,2,4,0.333,8.883333333333333,0,0,0,2,5,0,2,8,0,0,2,0,4.4,26,31,114,81,58,36,34,24,30,84,1,67,78,32,1,92,64,69
