close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
203476,Gorgui Dieng,1610612750,MIN,F-C,27.0,82,82,0.581,381,672,0.567,0.559,0.008
1626157,Karl-Anthony Towns,1610612750,MIN,C,21.0,82,82,0.522,359,640,0.561,0.565,-0.004
203952,Andrew Wiggins,1610612750,MIN,F,22.0,82,82,0.388,275,426,0.646,0.568,0.078
201937,Ricky Rubio,1610612750,MIN,G,26.0,75,71,0.321,152,244,0.623,0.561,0.062
202357,Nemanja Bjelica,1610612750,MIN,F,29.0,63,59,0.505,133,243,0.547,0.555,-0.008
1627739,Kris Dunn,1610612750,MIN,G,23.0,78,63,0.392,91,169,0.538,0.557,-0.018
202332,Cole Aldrich,1610612750,MIN,C,28.0,58,49,0.602,100,160,0.625,0.565,0.06
203897,Zach LaVine,1610612750,MIN,G,22.0,47,43,0.3,79,121,0.653,0.567,0.086
203498,Shabazz Muhammad,1610612750,MIN,F,24.0,77,57,0.355,72,118,0.61,0.571,0.039
201575,Brandon Rush,1610612750,MIN,G-F,31.0,43,36,0.373,65,112,0.58,0.566,0.014
201956,Omri Casspi,1610612750,MIN,F,29.0,35,30,0.438,60,95,0.632,0.566,0.065
1626145,Tyus Jones,1610612750,MIN,G,21.0,49,35,0.268,37,52,0.712,0.54,0.172
203940,Adreian Payne,1610612750,MIN,F,26.0,17,11,0.526,17,30,0.567,0.549,0.018
201941,Jordan Hill,1610612750,MIN,F-C,29.0,6,4,0.545,8,12,0.667,0.525,0.142
