close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
200746,LaMarcus Aldridge,1610612759,SAS,F,30.0,74,74,0.423,2.03,5.38,0.377,0.369,0.008
202695,Kawhi Leonard,1610612759,SAS,F,25.0,72,71,0.53,1.74,5.01,0.346,0.37,-0.024
2225,Tony Parker,1610612759,SAS,G,34.0,72,69,0.609,1.93,4.86,0.397,0.379,0.018
201980,Danny Green,1610612759,SAS,G-F,29.0,79,79,0.481,1.82,4.54,0.401,0.372,0.029
1889,Andre Miller,1610612759,SAS,G,40.0,35,33,0.732,1.2,3.43,0.35,0.364,-0.014
2755,Kevin Martin,1610612759,SAS,G,33.0,54,51,0.625,1.35,3.3,0.41,0.377,0.033
2561,David West,1610612759,SAS,F,35.0,78,75,0.385,1.17,3.12,0.374,0.365,0.01
1495,Tim Duncan,1610612759,SAS,C-F,40.0,61,58,0.271,1.16,3.05,0.382,0.373,0.009
201988,Patty Mills,1610612759,SAS,G,27.0,81,77,0.516,0.99,2.93,0.338,0.358,-0.02
203937,Kyle Anderson,1610612759,SAS,F,22.0,72,64,0.561,0.86,2.79,0.308,0.357,-0.048
2564,Boris Diaw,1610612759,SAS,C-F,34.0,76,71,0.409,0.93,2.79,0.335,0.362,-0.027
1938,Manu Ginobili,1610612759,SAS,G,38.0,56,51,0.576,0.64,2.45,0.263,0.367,-0.104
203492,Ray McCallum,1610612759,SAS,G,25.0,28,24,0.489,0.89,2.39,0.373,0.36,0.013
203613,Jonathon Simmons,1610612759,SAS,G-F,26.0,50,45,0.55,0.9,2.3,0.391,0.353,0.038
2446,Rasual Butler,1610612759,SAS,F,37.0,36,32,0.547,0.64,2.11,0.303,0.35,-0.047
2588,Matt Bonner,1610612759,SAS,C-F,36.0,23,17,0.391,0.65,1.48,0.441,0.358,0.083
1626246,Boban Marjanović,1610612759,SAS,C,27.0,49,32,0.304,0.51,1.47,0.347,0.369,-0.022
202690,Jimmer Fredette,1610612759,SAS,G,27.0,5,2,0.286,0.4,0.4,1.0,0.356,0.645
