close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1495,Tim Duncan,1610612759,SAS,C-F,40.0,61,61,0.622,3.2,7.0,0.457,0.543,-0.087
200746,LaMarcus Aldridge,1610612759,SAS,F,30.0,74,74,0.486,3.15,6.18,0.51,0.548,-0.038
2561,David West,1610612759,SAS,F,35.0,78,73,0.531,2.32,4.29,0.54,0.544,-0.004
201980,Danny Green,1610612759,SAS,G-F,29.0,79,76,0.428,2.05,4.05,0.506,0.54,-0.034
202695,Kawhi Leonard,1610612759,SAS,F,25.0,72,67,0.392,1.69,3.71,0.457,0.547,-0.09
2564,Boris Diaw,1610612759,SAS,C-F,34.0,76,72,0.502,1.86,3.42,0.542,0.539,0.003
1626246,Boban Marjanović,1610612759,SAS,C,27.0,49,39,0.608,1.39,2.94,0.472,0.552,-0.08
2225,Tony Parker,1610612759,SAS,G,34.0,72,62,0.263,1.22,2.1,0.583,0.532,0.051
2588,Matt Bonner,1610612759,SAS,C-F,36.0,23,21,0.517,0.83,1.96,0.422,0.512,-0.09
203492,Ray McCallum,1610612759,SAS,G,25.0,28,22,0.394,0.96,1.93,0.5,0.54,-0.04
201988,Patty Mills,1610612759,SAS,G,27.0,81,71,0.336,1.26,1.9,0.662,0.529,0.133
203937,Kyle Anderson,1610612759,SAS,F,22.0,72,55,0.346,1.01,1.72,0.589,0.529,0.06
2446,Rasual Butler,1610612759,SAS,F,37.0,36,26,0.417,0.72,1.61,0.448,0.532,-0.083
2755,Kevin Martin,1610612759,SAS,G,33.0,54,41,0.298,1.09,1.57,0.694,0.542,0.152
203613,Jonathon Simmons,1610612759,SAS,G-F,26.0,50,37,0.364,1.06,1.52,0.697,0.545,0.153
1938,Manu Ginobili,1610612759,SAS,G,38.0,56,38,0.311,0.79,1.32,0.595,0.541,0.054
1889,Andre Miller,1610612759,SAS,G,40.0,35,20,0.195,0.66,0.91,0.719,0.543,0.176
202690,Jimmer Fredette,1610612759,SAS,G,27.0,5,3,0.429,0.6,0.6,1.0,0.56,0.44
