close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201143,Al Horford,1610612738,BOS,C-F,37.0,20,20,1.0,7.4,16.65,0.444,0.494,-0.049
1628401,Derrick White,1610612738,BOS,G,28.0,20,20,1.0,5.6,13.7,0.409,0.468,-0.059
1627759,Jaylen Brown,1610612738,BOS,G-F,26.0,20,20,1.0,5.15,11.95,0.431,0.464,-0.033
1628369,Jayson Tatum,1610612738,BOS,F-G,25.0,20,20,1.0,5.3,11.75,0.451,0.469,-0.018
1629057,Robert Williams III,1610612738,BOS,C-F,25.0,20,20,1.0,4.9,11.65,0.421,0.49,-0.069
203935,Marcus Smart,1610612738,BOS,G,29.0,20,20,1.0,4.8,10.5,0.457,0.463,-0.005
1627763,Malcolm Brogdon,1610612738,BOS,G,30.0,19,19,1.0,4.26,8.63,0.494,0.463,0.03
1629684,Grant Williams,1610612738,BOS,F,24.0,15,15,1.0,3.6,6.53,0.551,0.48,0.071
1628436,Luke Kornet,1610612738,BOS,C-F,27.0,5,5,1.0,2.2,4.4,0.5,0.478,0.022
1630573,Sam Hauser,1610612738,BOS,F,25.0,11,11,1.0,2.09,3.73,0.561,0.465,0.096
1630202,Payton Pritchard,1610612738,BOS,G,25.0,7,7,1.0,1.57,3.0,0.524,0.442,0.082
201933,Blake Griffin,1610612738,BOS,F,34.0,1,1,1.0,1.0,2.0,0.5,0.533,-0.033
203488,Mike Muscala,1610612738,BOS,F-C,31.0,4,4,1.0,0.5,1.5,0.333,0.469,-0.135
1630551,Justin Champagnie,1610612738,BOS,G-F,22.0,2,2,1.0,0.0,1.0,0.0,0.397,-0.397
