season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,201566,Russell Westbrook,Russell,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,35.9,1.0,2.0,0.0,6.0,14.0,11.0,14.0,22.0,0.0,1.0,2.0,6.0,26.8,1,853,853,853,331,712,294,570,353,1411,1444,1570,707,511,1166,661,104,531,1,35:54,2019,2020
2019-20,201145,Jeff Green,Jeff,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,24.6,0.0,0.0,2.0,4.0,9.0,6.0,8.0,16.0,2.0,1.0,0.0,3.0,21.4,1,853,853,853,858,745,608,291,534,1002,916,1247,974,37,1166,1,389,736,1,24:36,2019,2020
2019-20,200782,P.J. Tucker,P.J.,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,29.0,0.0,0.0,0.0,2.0,10.0,9.0,15.0,18.0,0.0,0.0,3.0,2.0,16.0,1,853,853,853,666,745,608,570,787,1113,1293,1608,865,511,1,1045,541,940,1,28:58,2019,2020
2019-20,203085,Austin Rivers,Austin,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,24.2,3.0,0.0,0.0,2.0,8.0,8.0,5.0,18.0,0.0,1.0,5.0,5.0,18.6,1,853,853,853,881,283,608,570,787,912,1188,847,865,511,1166,1553,179,834,1,24:09,2019,2020
2019-20,1626187,Michael Frazier II,Michael,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,4.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.9,1,853,853,853,1552,745,608,570,1152,1,292,1,1471,511,1,1,1171,1475,1,4:30,2019,2020
2019-20,203463,Ben McLemore,Ben,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,19.7,0.0,0.0,0.0,0.0,4.0,6.0,3.0,18.0,0.0,2.0,2.0,0.0,10.4,1,853,853,853,1062,745,608,570,1152,449,916,583,865,511,1553,661,1171,1176,1,19:44,2019,2020
2019-20,201569,Eric Gordon,Eric,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,29.0,0.0,0.0,0.0,2.0,12.0,6.0,14.0,20.0,0.0,0.0,2.0,0.0,7.9,1,853,853,853,663,745,608,570,787,1279,916,1570,785,511,1,661,1171,1300,1,29:01,2019,2020
2019-20,1629598,Chris Clemons,Chris,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,4.5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,8.2,1,853,853,853,1552,745,181,570,1152,1,292,1,1471,511,1,1,817,1286,1,4:30,2019,2020
2019-20,201935,James Harden,James,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,42.3,7.0,4.0,2.0,18.0,16.0,13.0,17.0,28.0,1.0,1.0,5.0,5.0,44.7,1,853,853,853,72,41,110,291,21,1547,1563,1648,423,149,1166,1553,179,174,1,42:19,2019,2020
2019-20,203496,Robert Covington,Robert,1610612745,HOU,Houston Rockets,41900225,2020-09-12T00:00:00,HOU @ LAL,L,21.8,5.0,3.0,2.0,2.0,7.0,8.0,9.0,18.0,0.0,0.0,5.0,2.0,14.9,1,853,853,853,973,118,181,291,787,782,1188,1335,865,511,1,1553,541,984,1,21:49,2019,2020
