close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,17,17,0.419,61,109,0.56,0.648,-0.088
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,26.0,17,17,0.343,46,79,0.582,0.645,-0.062
1627936,Alex Caruso,1610612760,OKC,G,31.0,17,17,0.372,38,64,0.594,0.624,-0.03
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,17,16,0.411,34,58,0.586,0.633,-0.047
1629652,Luguentz Dort,1610612760,OKC,G,26.0,17,15,0.302,32,57,0.561,0.633,-0.072
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,17,16,0.262,27,51,0.529,0.665,-0.135
1641717,Cason Wallace,1610612760,OKC,G,21.0,17,16,0.281,31,47,0.66,0.632,0.027
1630198,Isaiah Joe,1610612760,OKC,G,25.0,16,12,0.476,20,30,0.667,0.616,0.051
1630598,Aaron Wiggins,1610612760,OKC,G,26.0,15,14,0.29,10,27,0.37,0.629,-0.259
1631119,Jaylin Williams,1610612760,OKC,F,22.0,13,9,0.305,14,25,0.56,0.632,-0.072
1641794,Dillon Jones,1610612760,OKC,F,23.0,6,5,0.632,6,12,0.5,0.588,-0.088
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,7,5,0.333,7,9,0.778,0.649,0.128
1642349,Ajay Mitchell,1610612760,OKC,G,22.0,7,5,0.381,6,8,0.75,0.652,0.099
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,4,2,0.333,3,4,0.75,0.686,0.064
