season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42016,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,0.867,18,0.157,1.083,0.473,0.099,0.073,0.083,0.026,0.474,0.554,302,327,122,258,136,2016-17,2016,2017
42016,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.667,13,0.094,1.007,0.472,0.148,0.096,0.141,0.052,0.474,0.491,135,136,51,108,57,2016-17,2016,2017
42016,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.733,17,0.068,1.031,0.448,0.133,0.078,0.125,0.031,0.469,0.505,128,132,47,105,58,2016-17,2016,2017
42016,1610612759,SAS,San Antonio Spurs,Isolation,Offensive,0.333,16,0.086,0.807,0.367,0.147,0.08,0.14,0.027,0.407,0.371,150,121,44,120,76,2016-17,2016,2017
42016,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.533,11,0.108,0.9,0.39,0.123,0.1,0.123,0.031,0.392,0.457,130,117,41,105,64,2016-17,2016,2017
42016,1610612761,TOR,Toronto Raptors,Isolation,Offensive,1.0,10,0.088,1.135,0.56,0.112,0.079,0.112,0.034,0.551,0.567,89,101,42,75,33,2016-17,2016,2017
42016,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.467,11,0.081,0.897,0.4,0.103,0.057,0.103,0.034,0.414,0.42,87,78,30,75,45,2016-17,2016,2017
42016,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.133,18,0.053,0.713,0.313,0.119,0.089,0.119,0.03,0.347,0.331,101,72,26,83,57,2016-17,2016,2017
42016,1610612737,ATL,Atlanta Hawks,Isolation,Offensive,0.933,6,0.088,1.1,0.476,0.25,0.05,0.233,0.017,0.567,0.5,60,66,20,42,22,2016-17,2016,2017
42016,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.8,4,0.113,1.038,0.512,0.077,0.135,0.077,0.0,0.481,0.573,52,54,21,41,20,2016-17,2016,2017
42016,1610612763,MEM,Memphis Grizzlies,Isolation,Offensive,0.6,6,0.097,0.911,0.447,0.089,0.107,0.071,0.036,0.429,0.468,56,51,21,47,26,2016-17,2016,2017
42016,1610612746,LAC,LA Clippers,Isolation,Offensive,0.2,7,0.092,0.734,0.328,0.047,0.047,0.047,0.0,0.344,0.362,64,47,19,58,39,2016-17,2016,2017
42016,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.267,4,0.129,0.804,0.356,0.089,0.125,0.089,0.018,0.357,0.411,56,45,16,45,29,2016-17,2016,2017
42016,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.0,5,0.125,0.629,0.288,0.086,0.071,0.086,0.0,0.329,0.297,70,44,17,59,42,2016-17,2016,2017
42016,1610612741,CHI,Chicago Bulls,Isolation,Offensive,0.4,6,0.081,0.843,0.386,0.118,0.059,0.118,0.039,0.412,0.398,51,43,17,44,27,2016-17,2016,2017
42016,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.067,6,0.068,0.683,0.32,0.22,0.171,0.22,0.0,0.366,0.32,41,28,8,25,17,2016-17,2016,2017
