season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42016,1610612760,OKC,Oklahoma City Thunder,OffScreen,Defensive,0.867,5,0.023,0.846,0.2,0.231,0.0,0.231,0.0,0.385,0.3,13,11,2,10,8,2016-17,2016,2017
42016,1610612763,MEM,Memphis Grizzlies,OffScreen,Defensive,0.214,6,0.034,1.2,0.5,0.05,0.05,0.05,0.0,0.5,0.64,20,24,9,18,9,2016-17,2016,2017
42016,1610612749,MIL,Milwaukee Bucks,OffScreen,Defensive,0.214,6,0.034,1.2,0.5,0.15,0.1,0.15,0.05,0.5,0.59,20,24,8,16,8,2016-17,2016,2017
42016,1610612754,IND,Indiana Pacers,OffScreen,Defensive,0.533,4,0.059,0.96,0.42,0.0,0.04,0.0,0.0,0.4,0.5,25,24,10,24,14,2016-17,2016,2017
42016,1610612746,LAC,LA Clippers,OffScreen,Defensive,1.0,7,0.061,0.659,0.29,0.049,0.1,0.049,0.0,0.293,0.34,41,27,10,35,25,2016-17,2016,2017
42016,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.6,11,0.026,0.938,0.35,0.031,0.0,0.031,0.0,0.375,0.45,32,30,11,31,20,2016-17,2016,2017
42016,1610612741,CHI,Chicago Bulls,OffScreen,Defensive,0.733,6,0.086,0.868,0.33,0.094,0.08,0.075,0.02,0.358,0.41,53,46,15,45,30,2016-17,2016,2017
42016,1610612761,TOR,Toronto Raptors,OffScreen,Defensive,0.133,10,0.041,1.214,0.49,0.071,0.05,0.048,0.0,0.5,0.62,42,51,18,37,19,2016-17,2016,2017
42016,1610612757,POR,Portland Trail Blazers,OffScreen,Defensive,0.333,4,0.121,1.074,0.43,0.111,0.06,0.093,0.02,0.463,0.52,54,58,20,46,26,2016-17,2016,2017
42016,1610612737,ATL,Atlanta Hawks,OffScreen,Defensive,0.667,6,0.102,0.896,0.4,0.075,0.03,0.075,0.0,0.433,0.44,67,60,24,60,36,2016-17,2016,2017
42016,1610612762,UTA,Utah Jazz,OffScreen,Defensive,0.8,11,0.07,0.857,0.37,0.065,0.16,0.052,0.0,0.351,0.47,77,66,22,60,38,2016-17,2016,2017
42016,1610612744,GSW,Golden State Warriors,OffScreen,Defensive,0.933,17,0.046,0.818,0.34,0.045,0.08,0.034,0.0,0.33,0.43,88,72,26,77,51,2016-17,2016,2017
42016,1610612764,WAS,Washington Wizards,OffScreen,Defensive,0.4,13,0.061,1.034,0.4,0.092,0.07,0.08,0.0,0.425,0.5,87,90,29,73,44,2016-17,2016,2017
42016,1610612759,SAS,San Antonio Spurs,OffScreen,Defensive,0.0,16,0.044,1.356,0.51,0.137,0.05,0.123,0.05,0.521,0.66,73,99,32,63,31,2016-17,2016,2017
42016,1610612739,CLE,Cleveland Cavaliers,OffScreen,Defensive,0.467,18,0.061,0.983,0.36,0.083,0.02,0.083,0.02,0.388,0.47,121,119,40,110,70,2016-17,2016,2017
42016,1610612738,BOS,Boston Celtics,OffScreen,Defensive,0.067,18,0.06,1.252,0.51,0.07,0.05,0.07,0.02,0.513,0.63,115,144,53,103,50,2016-17,2016,2017
