group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,203991,Clint Capela,,1610612745,HOU,22.0,23,13,10,0.565,30.666666666666668,4.7,6.3,0.75,0.0,0.0,0.0,4.7,12.5,0.375,0.0,6.3,6.3,0.0,1.6,0.0,6.3,0.0,7.8,7.8,14.1,-1.6,38.8,3,0,32.9,173,129,187,135,246,221,334,33,209,275,209,181,67,293,270,183,251,287,196,237,10,206,115,81,226,227,176,93,13,217
,201147,Corey Brewer,,1610612745,HOU,30.0,33,19,14,0.576,74.03833333333333,5.2,13.0,0.4,2.6,7.1,0.364,6.5,9.7,0.667,1.9,4.5,6.5,1.3,0.6,1.3,0.0,0.0,6.5,7.1,19.4,19.4,32.4,0,0,32.4,81,64,125,121,146,202,198,186,75,113,82,123,109,211,167,264,246,249,269,139,200,206,160,92,164,96,241,190,13,223
,202700,Donatas Motiejunas,,1610612745,HOU,25.0,6,3,3,0.5,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,10.1,10.1,0.0,0.0,0.0,0.0,0.0,10.1,10.1,0.0,-71.0,12.2,0,0,10.1,312,293,311,188,369,342,379,342,209,275,209,299,23,299,270,70,147,287,282,237,200,206,65,41,359,402,385,190,13,391
,2730,Dwight Howard,,1610612745,HOU,30.0,39,21,18,0.538,151.11833333333334,3.5,5.7,0.611,0.0,0.0,0.0,7.0,13.7,0.512,5.1,13.7,18.7,0.3,1.0,0.6,2.5,0.6,4.1,8.9,14.0,7.0,45.5,22,0,39.4,32,33,59,161,30,269,344,58,209,275,209,107,56,260,59,20,24,286,248,207,57,169,294,59,228,154,129,8,13,161
,201935,James Harden,,1610612745,HOU,26.0,49,28,21,0.571,194.42166666666665,10.6,29.9,0.355,3.2,12.3,0.26,18.5,21.5,0.862,1.0,9.4,10.4,8.6,4.9,1.2,2.0,2.2,5.4,15.6,43.0,10.4,73.1,13,1,71.6,3,4,26,127,5,53,26,238,50,30,138,13,16,106,226,84,140,33,29,146,82,57,228,11,21,134,21,26,6,16
,1891,Jason Terry,,1610612745,HOU,38.0,33,19,14,0.576,57.83833333333333,8.3,18.3,0.455,4.1,14.1,0.294,5.0,7.5,0.667,0.8,3.3,4.1,0.8,1.7,1.7,0.0,0.0,5.0,6.6,25.7,29.0,35.3,0,0,38.2,81,64,125,121,178,91,119,142,28,15,120,173,157,211,232,317,329,269,185,93,200,206,245,112,94,59,220,190,13,171
,2746,Josh Smith,,1610612745,HOU,30.0,7,3,4,0.429,8.455,0.0,11.4,0.0,0.0,0.0,0.0,5.7,11.4,0.5,5.7,5.7,11.4,0.0,5.7,0.0,0.0,0.0,11.4,5.7,5.7,-73.8,13.6,0,0,17.0,301,293,285,269,340,342,238,342,209,275,209,150,80,261,45,211,110,287,19,237,200,206,50,135,346,404,381,190,13,355
,203909,KJ McDaniels,,1610612745,HOU,23.0,3,1,2,0.333,4.9816666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,67.4,11.6,0,0,9.6,357,362,329,330,368,342,379,342,209,275,209,299,312,299,270,77,162,287,282,237,200,206,74,326,359,26,387,190,13,392
,201563,Michael Beasley,,1610612745,HOU,27.0,9,3,6,0.333,23.116666666666667,10.4,20.8,0.5,0.0,2.1,0.0,0.0,0.0,0.0,8.3,8.3,16.6,0.0,4.2,0.0,0.0,0.0,6.2,2.1,20.8,2.1,36.5,1,0,37.4,289,293,250,330,269,59,93,98,209,235,209,299,312,299,18,115,42,287,49,237,200,206,175,285,152,191,202,125,13,181
,1626149,Montrezl Harrell,,1610612745,HOU,22.0,2,2,0,1.0,5.428333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.7,10.6,0,0,8.8,374,326,407,1,359,342,379,342,209,275,209,299,312,299,17,356,185,287,282,237,200,206,375,326,359,22,390,190,13,395
,201976,Patrick Beverley,,1610612745,HOU,27.0,38,21,17,0.553,133.45,4.3,7.9,0.545,2.9,5.4,0.533,3.6,5.0,0.714,2.9,3.6,6.5,2.9,1.1,1.8,0.0,0.4,5.8,4.0,15.1,11.2,31.5,1,0,30.9,38,33,77,147,51,232,308,76,62,161,28,219,221,199,126,304,248,151,240,82,200,201,205,213,209,125,249,125,13,237
,203093,Terrence Jones,,1610612745,HOU,24.0,9,8,1,0.889,26.145,7.3,14.7,0.5,0.0,0.0,0.0,7.3,7.3,1.0,5.5,5.5,11.0,0.0,0.0,1.8,1.8,1.8,5.5,5.5,22.0,22.0,46.3,0,0,40.4,289,195,363,33,256,125,174,98,209,275,209,99,160,1,52,218,117,287,282,79,85,73,223,141,138,79,124,190,13,144
,2772,Trevor Ariza,,1610612745,HOU,31.0,47,27,20,0.574,188.5533333333333,4.8,12.7,0.38,2.8,9.2,0.306,2.3,3.1,0.75,0.5,5.3,5.9,2.3,1.5,2.5,0.0,0.5,4.1,1.3,14.8,11.5,31.3,1,0,30.8,5,8,36,125,9,215,201,207,65,67,115,256,269,171,260,225,269,183,200,49,200,187,298,311,215,124,251,125,13,239
