close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203991,Clint Capela,1610612737,ATL,C,28.0,74,74,0.768,432,803,0.538,0.55,-0.012
1628989,Kevin Huerter,1610612737,ATL,G-F,23.0,74,74,0.626,281,523,0.537,0.522,0.016
1628381,John Collins,1610612737,ATL,F-C,24.0,54,54,0.642,263,496,0.53,0.543,-0.012
1629027,Trae Young,1610612737,ATL,G,23.0,76,75,0.592,279,496,0.563,0.516,0.047
203992,Bogdan Bogdanović,1610612737,ATL,G,29.0,63,63,0.616,253,465,0.544,0.524,0.02
1629631,De'Andre Hunter,1610612737,ATL,F-G,24.0,53,53,0.621,208,412,0.505,0.524,-0.019
1630168,Onyeka Okongwu,1610612737,ATL,F-C,21.0,48,47,0.746,199,408,0.488,0.538,-0.05
201568,Danilo Gallinari,1610612737,ATL,F,33.0,66,66,0.608,210,364,0.577,0.541,0.036
1626153,Delon Wright,1610612737,ATL,G,30.0,76,74,0.647,192,353,0.544,0.515,0.029
1627789,Timothe Luwawu-Cabarrot,1610612737,ATL,G-F,27.0,42,36,0.628,81,167,0.485,0.525,-0.04
203476,Gorgui Dieng,1610612737,ATL,C,32.0,41,40,0.714,76,145,0.524,0.539,-0.015
101150,Lou Williams,1610612737,ATL,G,35.0,55,48,0.557,76,142,0.535,0.521,0.015
203524,Solomon Hill,1610612737,ATL,F,31.0,12,12,0.706,28,48,0.583,0.525,0.058
1630219,Skylar Mays,1610612737,ATL,G,24.0,20,17,0.58,25,47,0.532,0.517,0.015
1628995,Kevin Knox II,1610612737,ATL,F,22.0,20,14,0.565,25,39,0.641,0.508,0.133
1630552,Jalen Johnson,1610612737,ATL,F,20.0,15,13,0.585,11,24,0.458,0.518,-0.06
1628411,Wes Iwundu,1610612737,ATL,F,27.0,3,3,0.704,13,19,0.684,0.574,0.11
1630602,Chaundee Brown Jr.,1610612737,ATL,F,23.0,5,4,0.594,10,19,0.526,0.541,-0.015
1628419,Cameron Oliver,1610612737,ATL,F,25.0,2,2,0.773,10,17,0.588,0.594,-0.005
1630536,Sharife Cooper,1610612737,ATL,G,21.0,9,6,0.5,6,9,0.667,0.449,0.217
1627760,Cat Barber,1610612737,ATL,G,27.0,2,2,1.0,2,3,0.667,0.528,0.139
