season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42020,1610612759,SAS,San Antonio Spurs,Spotup,Defensive,0.526,1,0.164,1.111,0.389,0.0,0.0,0.0,0.0,0.389,0.556,18,20,7,18,11
42020,1610612748,MIA,Miami Heat,Spotup,Defensive,1.0,4,0.22,0.848,0.348,0.029,0.114,0.029,0.019,0.314,0.473,105,89,32,92,60
42020,1610612766,CHA,Charlotte Hornets,Spotup,Defensive,0.0,1,0.189,1.417,0.565,0.0,0.04,0.0,0.0,0.542,0.739,24,34,13,23,10
42020,1610612738,BOS,Boston Celtics,Spotup,Defensive,0.2,5,0.178,1.137,0.438,0.021,0.042,0.011,0.0,0.432,0.596,95,108,39,89,50
42020,1610612754,IND,Indiana Pacers,Spotup,Defensive,0.211,2,0.186,1.182,0.462,0.07,0.05,0.05,0.0,0.477,0.603,44,52,18,39,21
42020,1610612764,WAS,Washington Wizards,Spotup,Defensive,0.533,5,0.199,1.097,0.451,0.035,0.062,0.044,0.009,0.425,0.593,113,124,46,102,56
42020,1610612744,GSW,Golden State Warriors,Spotup,Defensive,0.158,2,0.19,1.2,0.432,0.0,0.02,0.0,0.0,0.422,0.614,45,54,19,44,25
42020,1610612752,NYK,New York Knicks,Spotup,Defensive,0.333,5,0.244,1.12,0.412,0.056,0.048,0.048,0.016,0.416,0.561,125,140,47,114,67
42020,1610612757,POR,Portland Trail Blazers,Spotup,Defensive,0.267,6,0.197,1.136,0.414,0.023,0.015,0.015,0.008,0.417,0.57,132,150,53,128,75
42020,1610612763,MEM,Memphis Grizzlies,Spotup,Defensive,0.6,5,0.256,1.064,0.38,0.05,0.043,0.035,0.007,0.39,0.531,141,150,49,129,80
42020,1610612747,LAL,Los Angeles Lakers,Spotup,Defensive,0.4,6,0.238,1.116,0.409,0.048,0.034,0.048,0.021,0.411,0.547,146,163,56,137,81
42020,1610612755,PHI,Philadelphia 76ers,Spotup,Defensive,0.933,12,0.172,0.879,0.335,0.052,0.043,0.052,0.013,0.346,0.439,231,203,71,212,141
42020,1610612742,DAL,Dallas Mavericks,Spotup,Defensive,0.133,7,0.314,1.154,0.429,0.054,0.036,0.041,0.009,0.439,0.581,221,255,87,203,116
42020,1610612751,BKN,Brooklyn Nets,Spotup,Defensive,0.467,12,0.185,1.106,0.423,0.057,0.045,0.053,0.029,0.42,0.559,245,271,96,227,131
42020,1610612743,DEN,Denver Nuggets,Spotup,Defensive,0.067,10,0.22,1.257,0.479,0.051,0.042,0.046,0.017,0.477,0.644,237,298,105,219,114
42020,1610612762,UTA,Utah Jazz,Spotup,Defensive,0.0,11,0.193,1.349,0.509,0.048,0.022,0.039,0.013,0.515,0.678,229,309,110,216,106
42020,1610612737,ATL,Atlanta Hawks,Spotup,Defensive,0.733,18,0.202,1.04,0.403,0.06,0.043,0.05,0.005,0.416,0.525,399,415,145,360,215
42020,1610612746,LAC,LA Clippers,Spotup,Defensive,0.867,19,0.239,0.979,0.375,0.048,0.063,0.04,0.015,0.371,0.501,475,465,161,429,268
42020,1610612749,MIL,Milwaukee Bucks,Spotup,Defensive,0.667,23,0.188,1.06,0.395,0.043,0.05,0.041,0.004,0.399,0.541,464,492,167,423,256
42020,1610612756,PHX,Phoenix Suns,Spotup,Defensive,0.8,22,0.214,0.998,0.372,0.041,0.031,0.039,0.01,0.38,0.498,508,507,177,476,299
