close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1626167,Myles Turner,1610612754,IND,C-F,29.0,23,23,0.455,88,155,0.568,0.663,-0.096
1627783,Pascal Siakam,1610612754,IND,F,31.0,23,23,0.426,77,130,0.592,0.658,-0.065
1630174,Aaron Nesmith,1610612754,IND,G-F,25.0,23,21,0.407,61,103,0.592,0.641,-0.049
1629614,Andrew Nembhard,1610612754,IND,G-F,25.0,23,23,0.315,65,103,0.631,0.642,-0.011
1630169,Tyrese Haliburton,1610612754,IND,G,25.0,22,22,0.313,56,88,0.636,0.646,-0.01
1631097,Bennedict Mathurin,1610612754,IND,G-F,23.0,20,19,0.441,32,56,0.571,0.625,-0.053
1630167,Obi Toppin,1610612754,IND,F,27.0,23,17,0.284,26,42,0.619,0.649,-0.03
1641767,Ben Sheppard,1610612754,IND,G,23.0,21,15,0.288,23,30,0.767,0.638,0.128
1628418,Thomas Bryant,1610612754,IND,C-F,27.0,18,15,0.37,17,30,0.567,0.643,-0.076
204456,T.J. McConnell,1610612754,IND,G,33.0,23,17,0.195,14,22,0.636,0.615,0.022
1641716,Jarace Walker,1610612754,IND,F,21.0,9,8,0.394,10,13,0.769,0.668,0.102
1628396,Tony Bradley,1610612754,IND,C-F,27.0,9,9,0.448,6,13,0.462,0.641,-0.179
1642277,Johnny Furphy,1610612754,IND,G,20.0,7,5,0.471,3,8,0.375,0.621,-0.246
201949,James Johnson,1610612754,IND,F,38.0,3,2,0.545,2,6,0.333,0.616,-0.283
